Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2 Standard 8,n2-standard-8,32 GiB,8,€0.2447 hourly,€0.0876 hourly,€0.5587 hourly,€0.4016 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€2.4468 hourly,€0.8764 hourly,€5.5866 hourly,€4.0162 hourly
N2 Standard 96,n2-standard-96,384 GiB,96,€2.9362 hourly,€1.0517 hourly,€6.704 hourly,€4.8194 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€1.1534 hourly,€0.5671 hourly,€6.1771 hourly,€5.5908 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.1442 hourly,€0.0709 hourly,€0.7721 hourly,€0.6988 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.018 hourly,€0.0089 hourly,€0.0965 hourly,€0.0874 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€2.0185 hourly,€0.9925 hourly,€10.8099 hourly,€9.7839 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.2884 hourly,€0.1418 hourly,€1.5443 hourly,€1.3977 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.036 hourly,€0.0177 hourly,€0.193 hourly,€0.1747 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.4325 hourly,€0.2127 hourly,€2.3164 hourly,€2.0965 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.5767 hourly,€0.2836 hourly,€3.0885 hourly,€2.7954 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0721 hourly,€0.0354 hourly,€0.3861 hourly,€0.3494 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.7209 hourly,€0.3545 hourly,€3.8607 hourly,€3.4942 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.8651 hourly,€0.4253 hourly,€4.6328 hourly,€4.1931 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.4964 hourly,€0.1295 hourly,€1.1244 hourly,€0.7574 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0621 hourly,€0.0162 hourly,€0.1405 hourly,€0.0947 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.9928 hourly,€0.2589 hourly,€2.2487 hourly,€1.5148 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.1241 hourly,€0.0324 hourly,€0.2811 hourly,€0.1894 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€1.4892 hourly,€0.3884 hourly,€3.3731 hourly,€2.2723 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€1.9856 hourly,€0.5179 hourly,€4.4975 hourly,€3.0297 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.2482 hourly,€0.0647 hourly,€0.5622 hourly,€0.3787 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€2.482 hourly,€0.6473 hourly,€5.6218 hourly,€3.7871 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€2.9784 hourly,€0.7768 hourly,€6.7462 hourly,€4.5445 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€2.3611 hourly,€0.768 hourly,€7.3847 hourly,€5.7916 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.2951 hourly,€0.096 hourly,€0.9231 hourly,€0.724 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0369 hourly,€0.012 hourly,€0.1154 hourly,€0.0905 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€4.1319 hourly,€1.3439 hourly,€12.9232 hourly,€10.1353 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.5903 hourly,€0.192 hourly,€1.8462 hourly,€1.4479 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0738 hourly,€0.024 hourly,€0.2308 hourly,€0.181 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.8854 hourly,€0.288 hourly,€2.7693 hourly,€2.1719 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€1.1805 hourly,€0.384 hourly,€3.6924 hourly,€2.8958 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.1476 hourly,€0.048 hourly,€0.4615 hourly,€0.362 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€1.4757 hourly,€0.48 hourly,€4.6154 hourly,€3.6198 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€1.7708 hourly,€0.576 hourly,€5.5385 hourly,€4.3437 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.4878 hourly,€0.1951 hourly,€1.1157 hourly,€0.8231 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.061 hourly,€0.0244 hourly,€0.1395 hourly,€0.1029 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€0.9755 hourly,€0.3902 hourly,€2.2314 hourly,€1.6461 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.1219 hourly,€0.0488 hourly,€0.2789 hourly,€0.2058 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€1.4633 hourly,€0.5853 hourly,€3.3471 hourly,€2.4692 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€1.951 hourly,€0.7804 hourly,€4.4629 hourly,€3.2922 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.2439 hourly,€0.0976 hourly,€0.5579 hourly,€0.4115 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€2.4388 hourly,€0.9755 hourly,€5.5786 hourly,€4.1153 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.7589 hourly,€0.3035 hourly,€1.3868 hourly,€0.9315 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.0949 hourly,€0.0379 hourly,€0.1734 hourly,€0.1164 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€1.5177 hourly,€0.6071 hourly,€2.7737 hourly,€1.863 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.1897 hourly,€0.0759 hourly,€0.3467 hourly,€0.2329 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€2.2766 hourly,€0.9106 hourly,€4.1605 hourly,€2.7945 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€3.0355 hourly,€1.2142 hourly,€5.5473 hourly,€3.726 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.3794 hourly,€0.1518 hourly,€0.6934 hourly,€0.4658 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€3.7944 hourly,€1.5177 hourly,€6.9341 hourly,€4.6575 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.5781 hourly,€0.2313 hourly,€1.2061 hourly,€0.8592 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0723 hourly,€0.0289 hourly,€0.1508 hourly,€0.1074 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€1.1563 hourly,€0.4625 hourly,€2.4122 hourly,€1.7184 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.1445 hourly,€0.0578 hourly,€0.3015 hourly,€0.2148 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€1.7344 hourly,€0.6938 hourly,€3.6183 hourly,€2.5776 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€2.3125 hourly,€0.925 hourly,€4.8243 hourly,€3.4368 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.2891 hourly,€0.1156 hourly,€0.603 hourly,€0.4296 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€2.8906 hourly,€1.1563 hourly,€6.0304 hourly,€4.296 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,,,,
T2A Standard 16,t2a-standard-16,64 GiB,16,,,,
T2A Standard 2,t2a-standard-2,8 GiB,2,,,,
T2A Standard 32,t2a-standard-32,128 GiB,32,,,,
T2A Standard 4,t2a-standard-4,16 GiB,4,,,,
T2A Standard 48,t2a-standard-48,192 GiB,48,,,,
T2A Standard 8,t2a-standard-8,32 GiB,8,,,,
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.036 hourly,€0.0079 hourly,€0.0753 hourly,€0.0471 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.5767 hourly,€0.1261 hourly,€1.2047 hourly,€0.754 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0721 hourly,€0.0158 hourly,€0.1506 hourly,€0.0943 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.1534 hourly,€0.2521 hourly,€2.4093 hourly,€1.508 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1442 hourly,€0.0315 hourly,€0.3012 hourly,€0.1885 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€1.7301 hourly,€0.3782 hourly,€3.614 hourly,€2.262 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.1627 hourly,€0.4727 hourly,€4.5175 hourly,€2.8275 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.2884 hourly,€0.063 hourly,€0.6023 hourly,€0.377 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.2291 hourly,€0.4916 hourly,€1.7785 hourly,€1.0411 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.4046 hourly,€0.5619 hourly,€2.0326 hourly,€1.1898 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€15.4511 hourly,€6.1804 hourly,€22.3587 hourly,€13.0879 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€15.4511 hourly,€6.1804 hourly,€22.3587 hourly,€13.0879 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€16.8558 hourly,€6.7423 hourly,€24.3913 hourly,€14.2778 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€1.9314 hourly,€0.7726 hourly,€2.7948 hourly,€1.636 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€1.9314 hourly,€0.7726 hourly,€2.7948 hourly,€1.636 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€2.8093 hourly,€1.1237 hourly,€4.0652 hourly,€2.3796 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€3.8628 hourly,€1.5451 hourly,€5.5897 hourly,€3.272 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€3.8628 hourly,€1.5451 hourly,€5.5897 hourly,€3.272 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.7023 hourly,€0.2809 hourly,€1.0163 hourly,€0.5949 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€7.7256 hourly,€3.0902 hourly,€11.1793 hourly,€6.544 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€7.7256 hourly,€3.0902 hourly,€11.1793 hourly,€6.544 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€7.7256 hourly,€3.0902 hourly,€11.1793 hourly,€6.544 hourly
