Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€18.8942 hourly,€6.9768 hourly,€27.6856 hourly,€15.7682 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€2.3618 hourly,€0.8721 hourly,€3.4607 hourly,€1.971 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€4.7236 hourly,€1.7442 hourly,€6.9214 hourly,€3.942 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€18.6707 hourly,€6.0136 hourly,€23.0664 hourly,€10.4092 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€37.3413 hourly,€12.0271 hourly,€46.1327 hourly,€20.8185 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€9.3353 hourly,€3.0068 hourly,€11.5332 hourly,€5.2046 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5599 hourly,€0.0915 hourly,€1.1879 hourly,€0.7194 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.07 hourly,€0.0114 hourly,€0.1485 hourly,€0.0899 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.1199 hourly,€0.1829 hourly,€2.3758 hourly,€1.4388 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.14 hourly,€0.0229 hourly,€0.297 hourly,€0.1799 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.2397 hourly,€0.3659 hourly,€4.7516 hourly,€2.8777 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.28 hourly,€0.0457 hourly,€0.5939 hourly,€0.3597 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.3596 hourly,€0.5488 hourly,€7.1274 hourly,€4.3165 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.935 hourly,€0.1526 hourly,€1.5629 hourly,€0.7806 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1169 hourly,€0.0191 hourly,€0.1954 hourly,€0.0976 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.87 hourly,€0.3052 hourly,€3.1259 hourly,€1.5612 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2337 hourly,€0.0382 hourly,€0.3907 hourly,€0.1951 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.7399 hourly,€0.6105 hourly,€6.2518 hourly,€3.1223 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4675 hourly,€0.0763 hourly,€0.7815 hourly,€0.3903 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.6099 hourly,€0.9157 hourly,€9.3777 hourly,€4.6835 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€8.9987 hourly,€1.4683 hourly,€12.7665 hourly,€5.2361 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0469 hourly,€0.0077 hourly,€0.0862 hourly,€0.0469 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7508 hourly,€0.1226 hourly,€1.3788 hourly,€0.7505 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.0939 hourly,€0.0153 hourly,€0.1723 hourly,€0.0938 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.5016 hourly,€0.2452 hourly,€2.7575 hourly,€1.5011 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.1877 hourly,€0.0306 hourly,€0.3447 hourly,€0.1876 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.0032 hourly,€0.4904 hourly,€5.5151 hourly,€3.0022 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.3754 hourly,€0.0613 hourly,€0.6894 hourly,€0.3753 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.5049 hourly,€0.7355 hourly,€8.2726 hourly,€4.5033 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€21.0869 hourly,€3.4401 hourly,€27.3664 hourly,€9.7197 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.2717 hourly,€0.86 hourly,€6.8416 hourly,€2.4299 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€10.5434 hourly,€1.7201 hourly,€13.6832 hourly,€4.8598 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.1169 hourly,€0.1266 hourly,€0.7449 hourly,€0.7546 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0146 hourly,€0.0158 hourly,€0.0931 hourly,€0.0943 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€0.2339 hourly,€0.2532 hourly,€1.4898 hourly,€1.5091 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.0292 hourly,€0.0317 hourly,€0.1862 hourly,€0.1886 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€0.3508 hourly,€0.3798 hourly,€2.2347 hourly,€2.2637 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€0.4678 hourly,€0.5065 hourly,€2.9796 hourly,€3.0183 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.0585 hourly,€0.0633 hourly,€0.3724 hourly,€0.3773 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€0.5847 hourly,€0.6331 hourly,€3.7245 hourly,€3.7729 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€0.7016 hourly,€0.7597 hourly,€4.4694 hourly,€4.5274 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€4.0163 hourly,€1.7947 hourly,€9.0399 hourly,€6.8184 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.5857 hourly,€0.2456 hourly,€1.2137 hourly,€0.8735 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.0732 hourly,€0.0307 hourly,€0.1517 hourly,€0.1092 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€1.1715 hourly,€0.4912 hourly,€2.4274 hourly,€1.7471 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.1464 hourly,€0.0614 hourly,€0.3034 hourly,€0.2184 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€1.7572 hourly,€0.7368 hourly,€3.6411 hourly,€2.6206 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€2.343 hourly,€0.9823 hourly,€4.8548 hourly,€3.4942 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.2929 hourly,€0.1228 hourly,€0.6069 hourly,€0.4368 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€2.9287 hourly,€1.2279 hourly,€6.0685 hourly,€4.3677 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€3.5145 hourly,€1.4735 hourly,€7.2822 hourly,€5.2413 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€2.5429 hourly,€1.4208 hourly,€7.5665 hourly,€6.4445 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.3179 hourly,€0.1776 hourly,€0.9458 hourly,€0.8056 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0397 hourly,€0.0222 hourly,€0.1182 hourly,€0.1007 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€0.6357 hourly,€0.3552 hourly,€1.8916 hourly,€1.6111 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.0795 hourly,€0.0444 hourly,€0.2365 hourly,€0.2014 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€0.9536 hourly,€0.5328 hourly,€2.8374 hourly,€2.4167 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€1.2714 hourly,€0.7104 hourly,€3.7833 hourly,€3.2222 hourly
