Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.2792 hourly,€0.3737 hourly,€1.2211 hourly,€1.3156 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€3.3499 hourly,€4.4839 hourly,€14.6531 hourly,€15.7871 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€0.3722 hourly,€0.4982 hourly,€1.6281 hourly,€1.7541 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.0465 hourly,€0.0623 hourly,€0.2035 hourly,€0.2193 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€0.5583 hourly,€0.7473 hourly,€2.4422 hourly,€2.6312 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.0931 hourly,€0.1246 hourly,€0.407 hourly,€0.4385 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€1.1166 hourly,€1.4946 hourly,€4.8844 hourly,€5.2624 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€5.0192 hourly,€3.4352 hourly,€10.6708 hourly,€9.0868 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€5.0192 hourly,€3.4352 hourly,€10.6708 hourly,€9.0868 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.5577 hourly,€0.3817 hourly,€1.1856 hourly,€1.0096 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.5577 hourly,€0.3817 hourly,€1.1856 hourly,€1.0096 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€6.6923 hourly,€4.5802 hourly,€14.2278 hourly,€12.1157 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€6.6923 hourly,€4.5802 hourly,€14.2278 hourly,€12.1157 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.0677 hourly,€0.047 hourly,€0.1462 hourly,€0.1255 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€0.8365 hourly,€0.5725 hourly,€1.7785 hourly,€1.5145 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€0.8365 hourly,€0.5725 hourly,€1.7785 hourly,€1.5145 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€10.0384 hourly,€6.8703 hourly,€21.3416 hourly,€18.1735 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€10.0384 hourly,€6.8703 hourly,€21.3416 hourly,€18.1735 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€10.0384 hourly,€6.8703 hourly,€21.3416 hourly,€18.1735 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€10.0384 hourly,€6.8703 hourly,€21.3416 hourly,€18.1735 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€1.1154 hourly,€0.7634 hourly,€2.3713 hourly,€2.0193 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€1.1154 hourly,€0.7634 hourly,€2.3713 hourly,€2.0193 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.1394 hourly,€0.0954 hourly,€0.2964 hourly,€0.2524 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.1394 hourly,€0.0954 hourly,€0.2964 hourly,€0.2524 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€1.6731 hourly,€1.1451 hourly,€3.5569 hourly,€3.0289 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€1.6731 hourly,€1.1451 hourly,€3.5569 hourly,€3.0289 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.2788 hourly,€0.1908 hourly,€0.5928 hourly,€0.5048 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.2788 hourly,€0.1908 hourly,€0.5928 hourly,€0.5048 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€3.3461 hourly,€2.2901 hourly,€7.1139 hourly,€6.0578 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€3.3461 hourly,€2.2901 hourly,€7.1139 hourly,€6.0578 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€2.6928 hourly,€2.6051 hourly,€8.3444 hourly,€8.2567 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€2.6928 hourly,€2.6051 hourly,€8.3444 hourly,€8.2567 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.2992 hourly,€0.2895 hourly,€0.9272 hourly,€0.9174 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.2992 hourly,€0.2895 hourly,€0.9272 hourly,€0.9174 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€3.5904 hourly,€3.4735 hourly,€11.1258 hourly,€11.009 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€3.5904 hourly,€3.4735 hourly,€11.1258 hourly,€11.009 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0354 hourly,€0.0355 hourly,€0.1139 hourly,€0.114 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€0.4488 hourly,€0.4342 hourly,€1.3907 hourly,€1.3761 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€0.4488 hourly,€0.4342 hourly,€1.3907 hourly,€1.3761 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€5.3856 hourly,€5.2102 hourly,€16.6888 hourly,€16.5134 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€5.3856 hourly,€5.2102 hourly,€16.6888 hourly,€16.5134 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€5.3856 hourly,€5.2102 hourly,€16.6888 hourly,€16.5134 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€5.3856 hourly,€5.2102 hourly,€16.6888 hourly,€16.5134 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€0.5984 hourly,€0.5789 hourly,€1.8543 hourly,€1.8348 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€0.5984 hourly,€0.5789 hourly,€1.8543 hourly,€1.8348 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.0748 hourly,€0.0724 hourly,€0.2318 hourly,€0.2294 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.0748 hourly,€0.0724 hourly,€0.2318 hourly,€0.2294 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€0.8976 hourly,€0.8684 hourly,€2.7815 hourly,€2.7522 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€0.8976 hourly,€0.8684 hourly,€2.7815 hourly,€2.7522 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.1496 hourly,€0.1447 hourly,€0.4636 hourly,€0.4587 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.1496 hourly,€0.1447 hourly,€0.4636 hourly,€0.4587 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€1.7952 hourly,€1.7367 hourly,€5.5629 hourly,€5.5045 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€1.7952 hourly,€1.7367 hourly,€5.5629 hourly,€5.5045 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4056 hourly,€0.0774 hourly,€1.0335 hourly,€0.7053 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0507 hourly,€0.0097 hourly,€0.1292 hourly,€0.0882 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8112 hourly,€0.1548 hourly,€2.0671 hourly,€1.4107 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1014 hourly,€0.0193 hourly,€0.2584 hourly,€0.1763 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2028 hourly,€0.0387 hourly,€0.5168 hourly,€0.3527 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.7411 hourly,€0.1413 hourly,€1.3691 hourly,€0.7693 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0926 hourly,€0.0177 hourly,€0.1711 hourly,€0.0962 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1853 hourly,€0.0353 hourly,€0.3423 hourly,€0.1923 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3706 hourly,€0.0707 hourly,€0.6845 hourly,€0.3846 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0567 hourly,€0.0108 hourly,€0.1352 hourly,€0.0893 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0477 hourly,€0.0091 hourly,€0.1262 hourly,€0.0876 hourly
E2 Small,e2-small,2 GiB,2,€0.0507 hourly,€0.0097 hourly,€0.1292 hourly,€0.0882 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5494 hourly,€0.1048 hourly,€1.1773 hourly,€0.7327 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0687 hourly,€0.0131 hourly,€0.1472 hourly,€0.0916 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.0988 hourly,€0.2096 hourly,€2.3547 hourly,€1.4655 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1373 hourly,€0.0262 hourly,€0.2943 hourly,€0.1832 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2747 hourly,€0.0524 hourly,€0.5887 hourly,€0.3664 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.1749 hourly,€0.1152 hourly,€0.6458 hourly,€0.5861 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.2332 hourly,€0.1535 hourly,€0.8611 hourly,€0.7815 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.3497 hourly,€0.2303 hourly,€1.2917 hourly,€1.1723 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.4663 hourly,€0.3071 hourly,€1.7222 hourly,€1.563 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.0583 hourly,€0.0384 hourly,€0.2153 hourly,€0.1954 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€0.6995 hourly,€0.4606 hourly,€2.5834 hourly,€2.3445 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.1166 hourly,€0.0768 hourly,€0.4306 hourly,€0.3908 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€1.399 hourly,€0.9213 hourly,€5.1667 hourly,€4.689 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€1.4667 hourly,€1.8027 hourly,€4.9205 hourly,€5.2565 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€14.779 hourly,€2.8009 hourly,€19.8026 hourly,€7.8246 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€7.3895 hourly,€1.4005 hourly,€9.9013 hourly,€3.9123 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€24.9894 hourly,€4.6396 hourly,€30.013 hourly,€9.6633 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€6.2473 hourly,€1.1599 hourly,€7.5033 hourly,€2.4158 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€12.4947 hourly,€2.3198 hourly,€15.0065 hourly,€4.8316 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€0.4435 hourly,€0.5144 hourly,€1.0715 hourly,€1.1424 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€0.8871 hourly,€1.0288 hourly,€2.143 hourly,€2.2847 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€1.7742 hourly,€2.0576 hourly,€4.286 hourly,€4.5694 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€2.9607 hourly,€3.2061 hourly,€7.3564 hourly,€7.6018 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€5.9214 hourly,€6.4123 hourly,€14.7128 hourly,€15.2037 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€0.7402 hourly,€0.8015 hourly,€1.8391 hourly,€1.9005 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€1.4804 hourly,€1.6031 hourly,€3.6782 hourly,€3.8009 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€3.8254 hourly,€5.5739 hourly,€8.2211 hourly,€9.9696 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€7.6508 hourly,€11.1478 hourly,€16.4422 hourly,€19.9391 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€1.9127 hourly,€2.7869 hourly,€4.1106 hourly,€4.9848 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5809 hourly,€0.1683 hourly,€1.2088 hourly,€0.7962 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0726 hourly,€0.021 hourly,€0.1511 hourly,€0.0995 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.1617 hourly,€0.3365 hourly,€2.4176 hourly,€1.5925 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1452 hourly,€0.0421 hourly,€0.3022 hourly,€0.1991 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.3234 hourly,€0.6731 hourly,€4.8353 hourly,€3.1849 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.2904 hourly,€0.0841 hourly,€0.6044 hourly,€0.3981 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.4852 hourly,€1.0096 hourly,€7.2529 hourly,€4.7774 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.9699 hourly,€0.281 hourly,€1.5979 hourly,€0.9089 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1212 hourly,€0.0351 hourly,€0.1997 hourly,€0.1136 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.9398 hourly,€0.5619 hourly,€3.1957 hourly,€1.8178 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2425 hourly,€0.0702 hourly,€0.3995 hourly,€0.2272 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.8796 hourly,€1.1238 hourly,€6.3914 hourly,€3.6356 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4849 hourly,€0.1405 hourly,€0.7989 hourly,€0.4545 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.8194 hourly,€1.6857 hourly,€9.5871 hourly,€5.4535 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€9.3346 hourly,€2.7039 hourly,€13.1024 hourly,€6.4716 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0487 hourly,€0.0141 hourly,€0.0879 hourly,€0.0533 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7789 hourly,€0.2256 hourly,€1.4068 hourly,€0.8536 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.0974 hourly,€0.0282 hourly,€0.1759 hourly,€0.1067 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.5577 hourly,€0.4512 hourly,€2.8136 hourly,€1.7072 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.1947 hourly,€0.0564 hourly,€0.3517 hourly,€0.2134 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.1154 hourly,€0.9025 hourly,€5.6272 hourly,€3.4143 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.3894 hourly,€0.1128 hourly,€0.7034 hourly,€0.4268 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.6731 hourly,€1.3537 hourly,€8.4409 hourly,€5.1215 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€21.8738 hourly,€6.3359 hourly,€28.1534 hourly,€12.6155 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.4684 hourly,€1.584 hourly,€7.0383 hourly,€3.1539 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€10.9369 hourly,€3.168 hourly,€14.0767 hourly,€6.3077 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.5882 hourly,€0.2256 hourly,€1.2162 hourly,€0.8535 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0735 hourly,€0.0282 hourly,€0.152 hourly,€0.1067 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.1764 hourly,€0.4512 hourly,€2.4323 hourly,€1.7071 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.1471 hourly,€0.0564 hourly,€0.304 hourly,€0.2134 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€1.7647 hourly,€0.6768 hourly,€3.6485 hourly,€2.5606 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.3529 hourly,€0.9023 hourly,€4.8647 hourly,€3.4142 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.2941 hourly,€0.1128 hourly,€0.6081 hourly,€0.4268 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€2.9411 hourly,€1.1279 hourly,€6.0809 hourly,€4.2677 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€3.5293 hourly,€1.3535 hourly,€7.297 hourly,€5.1213 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€7.9014 hourly,€3.0323 hourly,€12.9251 hourly,€8.056 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€1.0745 hourly,€0.4124 hourly,€1.7025 hourly,€1.0404 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.1343 hourly,€0.0516 hourly,€0.2128 hourly,€0.13 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€2.149 hourly,€0.8248 hourly,€3.4049 hourly,€2.0807 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.2686 hourly,€0.1031 hourly,€0.4256 hourly,€0.2601 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€3.2235 hourly,€1.2372 hourly,€5.1074 hourly,€3.1211 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€4.2981 hourly,€1.6496 hourly,€6.8099 hourly,€4.1614 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.5373 hourly,€0.2062 hourly,€0.8512 hourly,€0.5202 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€5.3726 hourly,€2.062 hourly,€8.5124 hourly,€5.2018 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€6.4471 hourly,€2.4744 hourly,€10.2148 hourly,€6.2422 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€6.373 hourly,€2.4452 hourly,€11.3967 hourly,€7.4689 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.7966 hourly,€0.3057 hourly,€1.4246 hourly,€0.9336 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0996 hourly,€0.0382 hourly,€0.1781 hourly,€0.1167 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.5933 hourly,€0.6113 hourly,€2.8492 hourly,€1.8672 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.1992 hourly,€0.0764 hourly,€0.3561 hourly,€0.2334 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€2.3899 hourly,€0.917 hourly,€4.2738 hourly,€2.8008 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€3.1865 hourly,€1.2226 hourly,€5.6983 hourly,€3.7344 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.3983 hourly,€0.1528 hourly,€0.7123 hourly,€0.4668 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€3.9832 hourly,€1.5283 hourly,€7.1229 hourly,€4.668 hourly
