Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,€0.2729 hourly,€0.1279 hourly,€0.5869 hourly,€0.4418 hourly
C3 Standard 88,c3-standard-88,352 GiB,88,€3.0023 hourly,€1.4066 hourly,€6.4561 hourly,€4.8603 hourly
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,€3.0023 hourly,€1.4066 hourly,€6.4561 hourly,€4.8603 hourly
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€0.671 hourly,€1.7309 hourly,€6.3226 hourly,€7.3825 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.0746 hourly,€0.1923 hourly,€0.7025 hourly,€0.8203 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€0.8946 hourly,€2.3078 hourly,€8.4301 hourly,€9.8433 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.0093 hourly,€0.024 hourly,€0.0878 hourly,€0.1025 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.1118 hourly,€0.2885 hourly,€1.0538 hourly,€1.2304 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€1.3419 hourly,€3.4617 hourly,€12.6451 hourly,€14.7649 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€0.1491 hourly,€0.3846 hourly,€1.405 hourly,€1.6405 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.0186 hourly,€0.0481 hourly,€0.1756 hourly,€0.2051 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€0.2237 hourly,€0.577 hourly,€2.1075 hourly,€2.4608 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.0373 hourly,€0.0962 hourly,€0.3513 hourly,€0.4101 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€0.4473 hourly,€1.1539 hourly,€4.215 hourly,€4.9216 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€1.0282 hourly,€2.6521 hourly,€6.6798 hourly,€8.3037 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€1.0282 hourly,€2.6521 hourly,€6.6798 hourly,€8.3037 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.1142 hourly,€0.2947 hourly,€0.7422 hourly,€0.9226 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.1142 hourly,€0.2947 hourly,€0.7422 hourly,€0.9226 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€1.371 hourly,€3.5361 hourly,€8.9065 hourly,€11.0716 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€1.371 hourly,€3.5361 hourly,€8.9065 hourly,€11.0716 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.0141 hourly,€0.0363 hourly,€0.0926 hourly,€0.1148 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€0.1714 hourly,€0.442 hourly,€1.1133 hourly,€1.3839 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€0.1714 hourly,€0.442 hourly,€1.1133 hourly,€1.3839 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€2.0565 hourly,€5.3042 hourly,€13.3597 hourly,€16.6074 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€2.0565 hourly,€5.3042 hourly,€13.3597 hourly,€16.6074 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€2.0565 hourly,€5.3042 hourly,€13.3597 hourly,€16.6074 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€2.0565 hourly,€5.3042 hourly,€13.3597 hourly,€16.6074 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€0.2285 hourly,€0.5894 hourly,€1.4844 hourly,€1.8453 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€0.2285 hourly,€0.5894 hourly,€1.4844 hourly,€1.8453 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.0286 hourly,€0.0737 hourly,€0.1856 hourly,€0.2307 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.0286 hourly,€0.0737 hourly,€0.1856 hourly,€0.2307 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€0.3427 hourly,€0.884 hourly,€2.2266 hourly,€2.7679 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€0.3427 hourly,€0.884 hourly,€2.2266 hourly,€2.7679 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.0571 hourly,€0.1473 hourly,€0.3711 hourly,€0.4613 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.0571 hourly,€0.1473 hourly,€0.3711 hourly,€0.4613 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€0.6855 hourly,€1.7681 hourly,€4.4532 hourly,€5.5358 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€0.6855 hourly,€1.7681 hourly,€4.4532 hourly,€5.5358 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€0.7797 hourly,€2.0112 hourly,€6.4313 hourly,€7.6628 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€0.7797 hourly,€2.0112 hourly,€6.4313 hourly,€7.6628 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.0866 hourly,€0.2235 hourly,€0.7146 hourly,€0.8514 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.0866 hourly,€0.2235 hourly,€0.7146 hourly,€0.8514 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€1.0396 hourly,€2.6816 hourly,€8.5751 hourly,€10.2171 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€1.0396 hourly,€2.6816 hourly,€8.5751 hourly,€10.2171 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0106 hourly,€0.0274 hourly,€0.0891 hourly,€0.1059 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€0.13 hourly,€0.3352 hourly,€1.0719 hourly,€1.2771 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€0.13 hourly,€0.3352 hourly,€1.0719 hourly,€1.2771 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€1.5594 hourly,€4.0225 hourly,€12.8626 hourly,€15.3257 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€1.5594 hourly,€4.0225 hourly,€12.8626 hourly,€15.3257 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€1.5594 hourly,€4.0225 hourly,€12.8626 hourly,€15.3257 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€1.5594 hourly,€4.0225 hourly,€12.8626 hourly,€15.3257 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€0.1733 hourly,€0.4469 hourly,€1.4292 hourly,€1.7029 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€0.1733 hourly,€0.4469 hourly,€1.4292 hourly,€1.7029 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.0217 hourly,€0.0559 hourly,€0.1786 hourly,€0.2129 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.0217 hourly,€0.0559 hourly,€0.1786 hourly,€0.2129 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€0.2599 hourly,€0.6704 hourly,€2.1438 hourly,€2.5543 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€0.2599 hourly,€0.6704 hourly,€2.1438 hourly,€2.5543 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.0433 hourly,€0.1117 hourly,€0.3573 hourly,€0.4257 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.0433 hourly,€0.1117 hourly,€0.3573 hourly,€0.4257 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€0.5198 hourly,€1.3408 hourly,€4.2875 hourly,€5.1086 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€0.5198 hourly,€1.3408 hourly,€4.2875 hourly,€5.1086 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4336 hourly,€0.1117 hourly,€1.0616 hourly,€0.7397 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0542 hourly,€0.014 hourly,€0.1327 hourly,€0.0925 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8673 hourly,€0.2235 hourly,€2.1232 hourly,€1.4794 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1084 hourly,€0.0279 hourly,€0.2654 hourly,€0.1849 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2168 hourly,€0.0559 hourly,€0.5308 hourly,€0.3698 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.7909 hourly,€0.2039 hourly,€1.4189 hourly,€0.8319 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0989 hourly,€0.0255 hourly,€0.1774 hourly,€0.104 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1977 hourly,€0.051 hourly,€0.3547 hourly,€0.208 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3955 hourly,€0.102 hourly,€0.7094 hourly,€0.416 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0606 hourly,€0.0156 hourly,€0.1391 hourly,€0.0941 hourly
E2 Micro,e2-micro,1 GiB,2,€0.051 hourly,€0.0131 hourly,€0.1295 hourly,€0.0916 hourly
E2 Small,e2-small,2 GiB,2,€0.0542 hourly,€0.014 hourly,€0.1327 hourly,€0.0925 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5868 hourly,€0.1513 hourly,€1.2147 hourly,€0.7792 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0733 hourly,€0.0189 hourly,€0.1518 hourly,€0.0974 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.1735 hourly,€0.3025 hourly,€2.4294 hourly,€1.5584 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1467 hourly,€0.0378 hourly,€0.3037 hourly,€0.1948 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2934 hourly,€0.0756 hourly,€0.6074 hourly,€0.3896 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.3439 hourly,€0.0935 hourly,€0.8149 hourly,€0.5645 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.4586 hourly,€0.1247 hourly,€1.0866 hourly,€0.7527 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.6879 hourly,€0.1871 hourly,€1.6298 hourly,€1.129 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.9172 hourly,€0.2494 hourly,€2.1731 hourly,€1.5053 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.1146 hourly,€0.0312 hourly,€0.2716 hourly,€0.1882 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€1.3758 hourly,€0.3742 hourly,€3.2597 hourly,€2.258 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.2293 hourly,€0.0624 hourly,€0.5433 hourly,€0.3763 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€2.7516 hourly,€0.7483 hourly,€6.5193 hourly,€4.516 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€4.3672 hourly,€1.9257 hourly,€7.821 hourly,€5.3795 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€5.9714 hourly,€2.8372 hourly,€10.995 hourly,€7.8609 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€2.9857 hourly,€1.4186 hourly,€5.4975 hourly,€3.9304 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€7.0621 hourly,€4.8008 hourly,€12.0858 hourly,€9.8245 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€1.7655 hourly,€1.2002 hourly,€3.0214 hourly,€2.4561 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€3.5311 hourly,€2.4004 hourly,€6.0429 hourly,€4.9122 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.9725 hourly,€0.715 hourly,€2.6004 hourly,€1.343 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€3.9449 hourly,€1.4301 hourly,€5.2008 hourly,€2.686 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€7.8898 hourly,€2.8601 hourly,€10.4016 hourly,€5.372 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€12.2459 hourly,€4.4132 hourly,€16.6416 hourly,€8.8089 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€24.4918 hourly,€8.8264 hourly,€33.2831 hourly,€17.6178 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€3.0615 hourly,€1.1033 hourly,€4.1604 hourly,€2.2022 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€6.1229 hourly,€2.2066 hourly,€8.3208 hourly,€4.4045 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€21.6135 hourly,€7.9655 hourly,€26.0092 hourly,€12.3612 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€43.2271 hourly,€15.9309 hourly,€52.0185 hourly,€24.7223 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€10.8068 hourly,€3.9827 hourly,€13.0046 hourly,€6.1806 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.6211 hourly,€0.1434 hourly,€1.249 hourly,€0.7714 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0776 hourly,€0.0179 hourly,€0.1561 hourly,€0.0964 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.2421 hourly,€0.2869 hourly,€2.498 hourly,€1.5428 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1553 hourly,€0.0359 hourly,€0.3123 hourly,€0.1928 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.4843 hourly,€0.5738 hourly,€4.9961 hourly,€3.0856 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.3105 hourly,€0.0717 hourly,€0.6245 hourly,€0.3857 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.7264 hourly,€0.8607 hourly,€7.4941 hourly,€4.6284 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€1.0353 hourly,€0.2392 hourly,€1.6633 hourly,€0.8672 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1294 hourly,€0.0299 hourly,€0.2079 hourly,€0.1084 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€2.0707 hourly,€0.4785 hourly,€3.3266 hourly,€1.7344 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2588 hourly,€0.0598 hourly,€0.4158 hourly,€0.2168 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€4.1413 hourly,€0.9569 hourly,€6.6531 hourly,€3.4687 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.5177 hourly,€0.1196 hourly,€0.8316 hourly,€0.4336 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€6.212 hourly,€1.4354 hourly,€9.9797 hourly,€5.2031 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€9.9552 hourly,€2.3009 hourly,€13.7229 hourly,€6.0686 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.052 hourly,€0.012 hourly,€0.0912 hourly,€0.0513 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.8319 hourly,€0.1922 hourly,€1.4599 hourly,€0.8201 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.104 hourly,€0.024 hourly,€0.1825 hourly,€0.1025 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.6638 hourly,€0.3844 hourly,€2.9197 hourly,€1.6403 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.208 hourly,€0.048 hourly,€0.365 hourly,€0.205 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.3276 hourly,€0.7688 hourly,€5.8394 hourly,€3.2806 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.4159 hourly,€0.0961 hourly,€0.7299 hourly,€0.4101 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.9914 hourly,€1.1532 hourly,€8.7591 hourly,€4.9209 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€23.3176 hourly,€5.39 hourly,€29.5971 hourly,€11.6695 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.8294 hourly,€1.3475 hourly,€7.3993 hourly,€2.9174 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€11.6588 hourly,€2.695 hourly,€14.7986 hourly,€5.8348 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.6284 hourly,€0.2028 hourly,€1.2564 hourly,€0.8307 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0786 hourly,€0.0253 hourly,€0.1571 hourly,€0.1038 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.2569 hourly,€0.4056 hourly,€2.5128 hourly,€1.6615 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.1571 hourly,€0.0507 hourly,€0.3141 hourly,€0.2077 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€1.8853 hourly,€0.6083 hourly,€3.7692 hourly,€2.4922 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.5138 hourly,€0.8111 hourly,€5.0256 hourly,€3.3229 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.3142 hourly,€0.1014 hourly,€0.6282 hourly,€0.4154 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€3.1422 hourly,€1.0139 hourly,€6.282 hourly,€4.1537 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€3.7707 hourly,€1.2167 hourly,€7.5384 hourly,€4.9844 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€8.4443 hourly,€2.7236 hourly,€13.4679 hourly,€7.7473 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€1.1484 hourly,€0.3704 hourly,€1.7763 hourly,€0.9983 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.1435 hourly,€0.0463 hourly,€0.222 hourly,€0.1248 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€2.2968 hourly,€0.7408 hourly,€3.5527 hourly,€1.9967 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.2871 hourly,€0.0926 hourly,€0.4441 hourly,€0.2496 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€3.4451 hourly,€1.1112 hourly,€5.329 hourly,€2.995 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€4.5935 hourly,€1.4815 hourly,€7.1054 hourly,€3.9934 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.5742 hourly,€0.1852 hourly,€0.8882 hourly,€0.4992 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€5.7419 hourly,€1.8519 hourly,€8.8817 hourly,€4.9917 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€6.8903 hourly,€2.2223 hourly,€10.658 hourly,€5.99 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€6.8102 hourly,€2.1969 hourly,€11.8339 hourly,€7.2205 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.8513 hourly,€0.2746 hourly,€1.4792 hourly,€0.9026 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.1064 hourly,€0.0343 hourly,€0.1849 hourly,€0.1128 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.7026 hourly,€0.5492 hourly,€2.9585 hourly,€1.8051 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.2128 hourly,€0.0687 hourly,€0.3698 hourly,€0.2256 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€2.5538 hourly,€0.8238 hourly,€4.4377 hourly,€2.7077 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€3.4051 hourly,€1.0984 hourly,€5.9169 hourly,€3.6103 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.4256 hourly,€0.1373 hourly,€0.7396 hourly,€0.4513 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€4.2564 hourly,€1.373 hourly,€7.3962 hourly,€4.5128 hourly
