Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 Standard 8,c3-standard-8,32 GiB,8,€0.344 hourly,€0.1103 hourly,€0.658 hourly,€0.4243 hourly
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,€0.344 hourly,€0.1103 hourly,€0.658 hourly,€0.4243 hourly
C3 Standard 88,c3-standard-88,352 GiB,88,€3.7843 hourly,€1.2135 hourly,€7.238 hourly,€4.6672 hourly
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,€3.7843 hourly,€1.2135 hourly,€7.238 hourly,€4.6672 hourly
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€5.1196 hourly,€1.5173 hourly,€10.7712 hourly,€7.1689 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.5688 hourly,€0.1686 hourly,€1.1968 hourly,€0.7965 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€6.8262 hourly,€2.0231 hourly,€14.3616 hourly,€9.5586 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.0711 hourly,€0.0211 hourly,€0.1496 hourly,€0.0996 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.8533 hourly,€0.2529 hourly,€1.7952 hourly,€1.1948 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€10.2392 hourly,€3.0347 hourly,€21.5425 hourly,€14.3379 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€1.1377 hourly,€0.3372 hourly,€2.3936 hourly,€1.5931 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.1422 hourly,€0.0421 hourly,€0.2992 hourly,€0.1991 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€1.7065 hourly,€0.5058 hourly,€3.5904 hourly,€2.3896 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.2844 hourly,€0.0843 hourly,€0.5984 hourly,€0.3983 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€3.4131 hourly,€1.0116 hourly,€7.1808 hourly,€4.7793 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€7.5993 hourly,€2.63 hourly,€13.2509 hourly,€8.2816 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€7.5993 hourly,€2.63 hourly,€13.2509 hourly,€8.2816 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.8444 hourly,€0.2922 hourly,€1.4723 hourly,€0.9202 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.8444 hourly,€0.2922 hourly,€1.4723 hourly,€0.9202 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€10.1323 hourly,€3.5067 hourly,€17.6678 hourly,€11.0421 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€10.1323 hourly,€3.5067 hourly,€17.6678 hourly,€11.0421 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.104 hourly,€0.0359 hourly,€0.1825 hourly,€0.1144 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€1.2665 hourly,€0.4383 hourly,€2.2085 hourly,€1.3803 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€1.2665 hourly,€0.4383 hourly,€2.2085 hourly,€1.3803 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€15.1985 hourly,€5.26 hourly,€26.5017 hourly,€16.5632 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€15.1985 hourly,€5.26 hourly,€26.5017 hourly,€16.5632 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€15.1985 hourly,€5.26 hourly,€26.5017 hourly,€16.5632 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€15.1985 hourly,€5.26 hourly,€26.5017 hourly,€16.5632 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€1.6887 hourly,€0.5844 hourly,€2.9446 hourly,€1.8404 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€1.6887 hourly,€0.5844 hourly,€2.9446 hourly,€1.8404 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.2111 hourly,€0.0731 hourly,€0.3681 hourly,€0.23 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.2111 hourly,€0.0731 hourly,€0.3681 hourly,€0.23 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€2.5331 hourly,€0.8767 hourly,€4.417 hourly,€2.7605 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€2.5331 hourly,€0.8767 hourly,€4.417 hourly,€2.7605 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.4222 hourly,€0.1461 hourly,€0.7362 hourly,€0.4601 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.4222 hourly,€0.1461 hourly,€0.7362 hourly,€0.4601 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€5.0662 hourly,€1.7533 hourly,€8.8339 hourly,€5.5211 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€5.0662 hourly,€1.7533 hourly,€8.8339 hourly,€5.5211 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€5.8743 hourly,€1.856 hourly,€11.5259 hourly,€7.5076 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€5.8743 hourly,€1.856 hourly,€11.5259 hourly,€7.5076 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.6527 hourly,€0.2062 hourly,€1.2807 hourly,€0.8342 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.6527 hourly,€0.2062 hourly,€1.2807 hourly,€0.8342 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€7.8324 hourly,€2.4746 hourly,€15.3679 hourly,€10.0101 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€7.8324 hourly,€2.4746 hourly,€15.3679 hourly,€10.0101 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0801 hourly,€0.0251 hourly,€0.1586 hourly,€0.1036 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€0.979 hourly,€0.3093 hourly,€1.921 hourly,€1.2513 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€0.979 hourly,€0.3093 hourly,€1.921 hourly,€1.2513 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€11.7486 hourly,€3.7119 hourly,€23.0518 hourly,€15.0152 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€11.7486 hourly,€3.7119 hourly,€23.0518 hourly,€15.0152 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€11.7486 hourly,€3.7119 hourly,€23.0518 hourly,€15.0152 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€11.7486 hourly,€3.7119 hourly,€23.0518 hourly,€15.0152 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€1.3054 hourly,€0.4124 hourly,€2.5613 hourly,€1.6684 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€1.3054 hourly,€0.4124 hourly,€2.5613 hourly,€1.6684 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.1632 hourly,€0.0516 hourly,€0.3202 hourly,€0.2085 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.1632 hourly,€0.0516 hourly,€0.3202 hourly,€0.2085 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€1.9581 hourly,€0.6187 hourly,€3.842 hourly,€2.5025 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€1.9581 hourly,€0.6187 hourly,€3.842 hourly,€2.5025 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.3263 hourly,€0.1031 hourly,€0.6403 hourly,€0.4171 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.3263 hourly,€0.1031 hourly,€0.6403 hourly,€0.4171 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€3.9162 hourly,€1.2373 hourly,€7.6839 hourly,€5.0051 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€3.9162 hourly,€1.2373 hourly,€7.6839 hourly,€5.0051 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.3803 hourly,€0.1517 hourly,€1.0083 hourly,€0.7796 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0475 hourly,€0.019 hourly,€0.126 hourly,€0.0975 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.7606 hourly,€0.3034 hourly,€2.0165 hourly,€1.5593 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.0951 hourly,€0.0379 hourly,€0.2521 hourly,€0.1949 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.1902 hourly,€0.0758 hourly,€0.5041 hourly,€0.3898 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.6949 hourly,€0.2771 hourly,€1.3228 hourly,€0.905 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0869 hourly,€0.0346 hourly,€0.1654 hourly,€0.1131 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1737 hourly,€0.0693 hourly,€0.3307 hourly,€0.2263 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3474 hourly,€0.1385 hourly,€0.6614 hourly,€0.4525 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0532 hourly,€0.0212 hourly,€0.1317 hourly,€0.0997 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0447 hourly,€0.0178 hourly,€0.1232 hourly,€0.0963 hourly
E2 Small,e2-small,2 GiB,2,€0.0475 hourly,€0.019 hourly,€0.126 hourly,€0.0975 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5151 hourly,€0.2054 hourly,€1.1431 hourly,€0.8334 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0644 hourly,€0.0257 hourly,€0.1429 hourly,€0.1042 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.0303 hourly,€0.4108 hourly,€2.2862 hourly,€1.6668 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1288 hourly,€0.0514 hourly,€0.2858 hourly,€0.2083 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2576 hourly,€0.1027 hourly,€0.5715 hourly,€0.4167 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.145 hourly,€0.1498 hourly,€0.616 hourly,€0.6207 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.1933 hourly,€0.1997 hourly,€0.8213 hourly,€0.8276 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.29 hourly,€0.2995 hourly,€1.2319 hourly,€1.2415 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.3867 hourly,€0.3994 hourly,€1.6426 hourly,€1.6553 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.0483 hourly,€0.0499 hourly,€0.2053 hourly,€0.2069 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€0.58 hourly,€0.5991 hourly,€2.4639 hourly,€2.4829 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.0967 hourly,€0.0998 hourly,€0.4106 hourly,€0.4138 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€1.16 hourly,€1.1981 hourly,€4.9277 hourly,€4.9659 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€4.2008 hourly,€1.50 hourly,€7.6546 hourly,€4.9537 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€4.6347 hourly,€2.2739 hourly,€9.6583 hourly,€7.2975 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€2.3173 hourly,€1.1369 hourly,€4.8292 hourly,€3.6488 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€5.4813 hourly,€3.8477 hourly,€10.5049 hourly,€8.8714 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€1.3703 hourly,€0.9619 hourly,€2.6262 hourly,€2.2178 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€2.7406 hourly,€1.9239 hourly,€5.2525 hourly,€4.4357 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.5173 hourly,€0.5133 hourly,€2.1452 hourly,€1.1413 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€3.0346 hourly,€1.0266 hourly,€4.2905 hourly,€2.2825 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€6.0691 hourly,€2.0533 hourly,€8.5809 hourly,€4.5651 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€9.42 hourly,€3.2064 hourly,€13.8157 hourly,€7.6021 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€18.84 hourly,€6.4128 hourly,€27.6314 hourly,€15.2042 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€2.355 hourly,€0.8016 hourly,€3.4539 hourly,€1.9005 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€4.71 hourly,€1.6032 hourly,€6.9078 hourly,€3.801 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€16.6259 hourly,€5.5272 hourly,€21.0216 hourly,€9.9229 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€33.2518 hourly,€11.0543 hourly,€42.0431 hourly,€19.8457 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€8.3129 hourly,€2.7636 hourly,€10.5108 hourly,€4.9614 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5447 hourly,€0.1186 hourly,€1.1726 hourly,€0.7465 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0681 hourly,€0.0148 hourly,€0.1466 hourly,€0.0933 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.0893 hourly,€0.2371 hourly,€2.3452 hourly,€1.493 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1362 hourly,€0.0296 hourly,€0.2932 hourly,€0.1866 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.1787 hourly,€0.4743 hourly,€4.6905 hourly,€2.9861 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.2723 hourly,€0.0593 hourly,€0.5863 hourly,€0.3733 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.268 hourly,€0.7114 hourly,€7.0358 hourly,€4.4791 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.9094 hourly,€0.1887 hourly,€1.5374 hourly,€0.8166 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1137 hourly,€0.0236 hourly,€0.1922 hourly,€0.1021 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.8188 hourly,€0.3773 hourly,€3.0747 hourly,€1.6332 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2273 hourly,€0.0472 hourly,€0.3843 hourly,€0.2042 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.6376 hourly,€0.7547 hourly,€6.1494 hourly,€3.2665 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4547 hourly,€0.0943 hourly,€0.7687 hourly,€0.4083 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.4564 hourly,€1.132 hourly,€9.2241 hourly,€4.8997 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€8.752 hourly,€1.7654 hourly,€12.5197 hourly,€5.5332 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0456 hourly,€0.0096 hourly,€0.0849 hourly,€0.0489 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7303 hourly,€0.1542 hourly,€1.3582 hourly,€0.7822 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.0913 hourly,€0.0193 hourly,€0.1698 hourly,€0.0978 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.4606 hourly,€0.3085 hourly,€2.7165 hourly,€1.5644 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.1826 hourly,€0.0386 hourly,€0.3396 hourly,€0.1955 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€2.9212 hourly,€0.617 hourly,€5.433 hourly,€3.1288 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.3651 hourly,€0.0771 hourly,€0.6791 hourly,€0.3911 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.3817 hourly,€0.9255 hourly,€8.1495 hourly,€4.6932 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€20.508 hourly,€4.0805 hourly,€26.7876 hourly,€10.36 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.127 hourly,€1.0201 hourly,€6.6969 hourly,€2.59 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€10.254 hourly,€2.0402 hourly,€13.3938 hourly,€5.18 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.5512 hourly,€0.1108 hourly,€1.1791 hourly,€0.7388 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0689 hourly,€0.0139 hourly,€0.1474 hourly,€0.0924 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.1024 hourly,€0.2217 hourly,€2.3583 hourly,€1.4776 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.1378 hourly,€0.0277 hourly,€0.2948 hourly,€0.1847 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€1.6535 hourly,€0.3325 hourly,€3.5374 hourly,€2.2164 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.2047 hourly,€0.4434 hourly,€4.7166 hourly,€2.9552 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.2756 hourly,€0.0554 hourly,€0.5896 hourly,€0.3694 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€2.7559 hourly,€0.5542 hourly,€5.8957 hourly,€3.694 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€3.3071 hourly,€0.6651 hourly,€7.0748 hourly,€4.4328 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€7.4054 hourly,€1.4896 hourly,€12.4291 hourly,€6.5133 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€1.0071 hourly,€0.2026 hourly,€1.635 hourly,€0.8305 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.1259 hourly,€0.0253 hourly,€0.2044 hourly,€0.1038 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€2.0142 hourly,€0.4052 hourly,€3.2701 hourly,€1.6611 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.2518 hourly,€0.0506 hourly,€0.4088 hourly,€0.2076 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€3.0213 hourly,€0.6078 hourly,€4.9051 hourly,€2.4916 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€4.0284 hourly,€0.8103 hourly,€6.5402 hourly,€3.3222 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.5035 hourly,€0.1013 hourly,€0.8175 hourly,€0.4153 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€5.0355 hourly,€1.0129 hourly,€8.1752 hourly,€4.1527 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€6.0426 hourly,€1.2155 hourly,€9.8103 hourly,€4.9832 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€5.9726 hourly,€1.2013 hourly,€10.9962 hourly,€6.225 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.7466 hourly,€0.1502 hourly,€1.3745 hourly,€0.7781 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0933 hourly,€0.0188 hourly,€0.1718 hourly,€0.0973 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.4931 hourly,€0.3003 hourly,€2.7491 hourly,€1.5562 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.1866 hourly,€0.0375 hourly,€0.3436 hourly,€0.1945 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€2.2397 hourly,€0.4505 hourly,€4.1236 hourly,€2.3344 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€2.9863 hourly,€0.6007 hourly,€5.4981 hourly,€3.1125 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.3733 hourly,€0.0751 hourly,€0.6873 hourly,€0.3891 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€3.7329 hourly,€0.7508 hourly,€6.8726 hourly,€3.8906 hourly
