Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 High CPU 192 metal,c3-highcpu-192-metal,512 GiB,192,€10.3597 hourly,€2.8786 hourly,€17.8952 hourly,€10.414 hourly
C3 High CPU 22,c3-highcpu-22,44 GiB,22,€1.1177 hourly,€0.3134 hourly,€1.9812 hourly,€1.1768 hourly
C3 High CPU 4,c3-highcpu-4,8 GiB,4,€0.2032 hourly,€0.057 hourly,€0.3602 hourly,€0.214 hourly
C3 High CPU 44,c3-highcpu-44,88 GiB,44,€2.2355 hourly,€0.6267 hourly,€3.9624 hourly,€2.3536 hourly
C3 High CPU 8,c3-highcpu-8,16 GiB,8,€0.4065 hourly,€0.1139 hourly,€0.7204 hourly,€0.4279 hourly
C3 High CPU 88,c3-highcpu-88,176 GiB,88,€4.471 hourly,€1.2534 hourly,€7.9248 hourly,€4.7072 hourly
C3 High Memory 176,c3-highmem-176,1408 GiB,176,€13.9318 hourly,€3.6934 hourly,€20.8394 hourly,€10.6009 hourly
C3 High Memory 192 metal,c3-highmem-192-metal,1536 GiB,192,€15.1984 hourly,€4.0292 hourly,€22.7338 hourly,€11.5647 hourly
C3 High Memory 22,c3-highmem-22,176 GiB,22,€1.7415 hourly,€0.4617 hourly,€2.6049 hourly,€1.3251 hourly
C3 High Memory 4,c3-highmem-4,32 GiB,4,€0.3166 hourly,€0.0839 hourly,€0.4736 hourly,€0.2409 hourly
C3 High Memory 44,c3-highmem-44,352 GiB,44,€3.483 hourly,€0.9234 hourly,€5.2098 hourly,€2.6502 hourly
C3 High Memory 8,c3-highmem-8,64 GiB,8,€0.6333 hourly,€0.1679 hourly,€0.9472 hourly,€0.4819 hourly
C3 High Memory 88,c3-highmem-88,704 GiB,88,€6.9659 hourly,€1.8467 hourly,€10.4197 hourly,€5.3005 hourly
C3 Standard 176,c3-standard-176,704 GiB,176,€10.6053 hourly,€2.9024 hourly,€17.5128 hourly,€9.8099 hourly
C3 Standard 176 lssd,c3-standard-176-lssd,704 GiB,176,€10.6053 hourly,€2.9024 hourly,€17.5128 hourly,€9.8099 hourly
C3 Standard 192 metal,c3-standard-192-metal,768 GiB,192,€11.5694 hourly,€3.1662 hourly,€19.1049 hourly,€10.7017 hourly
C3 Standard 22,c3-standard-22,88 GiB,22,€1.3257 hourly,€0.3628 hourly,€2.1891 hourly,€1.2262 hourly
C3 Standard 22 lssd,c3-standard-22-lssd,88 GiB,22,€1.3257 hourly,€0.3628 hourly,€2.1891 hourly,€1.2262 hourly
C3 Standard 4,c3-standard-4,16 GiB,4,€0.241 hourly,€0.066 hourly,€0.398 hourly,€0.223 hourly
C3 Standard 4 lssd,c3-standard-4-lssd,16 GiB,4,€0.241 hourly,€0.066 hourly,€0.398 hourly,€0.223 hourly
C3 Standard 44,c3-standard-44,176 GiB,44,€2.6513 hourly,€0.7256 hourly,€4.3782 hourly,€2.4525 hourly
C3 Standard 44 lssd,c3-standard-44-lssd,176 GiB,44,€2.6513 hourly,€0.7256 hourly,€4.3782 hourly,€2.4525 hourly
C3 Standard 8,c3-standard-8,32 GiB,8,€0.4821 hourly,€0.1319 hourly,€0.796 hourly,€0.4459 hourly
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,€0.4821 hourly,€0.1319 hourly,€0.796 hourly,€0.4459 hourly
C3 Standard 88,c3-standard-88,352 GiB,88,€5.3026 hourly,€1.4512 hourly,€8.7564 hourly,€4.9049 hourly
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,€5.3026 hourly,€1.4512 hourly,€8.7564 hourly,€4.9049 hourly
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€1.9492 hourly,€2.9235 hourly,€7.6008 hourly,€8.5751 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.2166 hourly,€0.3248 hourly,€0.8445 hourly,€0.9528 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€2.5989 hourly,€3.898 hourly,€10.1344 hourly,€11.4335 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.0271 hourly,€0.0406 hourly,€0.1056 hourly,€0.1191 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.3249 hourly,€0.4873 hourly,€1.2668 hourly,€1.4292 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€3.8984 hourly,€5.847 hourly,€15.2016 hourly,€17.1502 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€0.4332 hourly,€0.6497 hourly,€1.6891 hourly,€1.9056 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.0541 hourly,€0.0812 hourly,€0.2111 hourly,€0.2382 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€0.6497 hourly,€0.9745 hourly,€2.5336 hourly,€2.8584 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.1083 hourly,€0.1624 hourly,€0.4223 hourly,€0.4764 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€1.2995 hourly,€1.949 hourly,€5.0672 hourly,€5.7167 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€5.8409 hourly,€4.48 hourly,€11.4925 hourly,€10.1316 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€5.8409 hourly,€4.48 hourly,€11.4925 hourly,€10.1316 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.649 hourly,€0.4978 hourly,€1.2769 hourly,€1.1257 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.649 hourly,€0.4978 hourly,€1.2769 hourly,€1.1257 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€7.7879 hourly,€5.9734 hourly,€15.3234 hourly,€13.5088 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€7.7879 hourly,€5.9734 hourly,€15.3234 hourly,€13.5088 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.0788 hourly,€0.0613 hourly,€0.1573 hourly,€0.1398 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€0.9735 hourly,€0.7467 hourly,€1.9154 hourly,€1.6886 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€0.9735 hourly,€0.7467 hourly,€1.9154 hourly,€1.6886 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€11.6819 hourly,€8.96 hourly,€22.9851 hourly,€20.2632 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€11.6819 hourly,€8.96 hourly,€22.9851 hourly,€20.2632 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€11.6819 hourly,€8.96 hourly,€22.9851 hourly,€20.2632 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€11.6819 hourly,€8.96 hourly,€22.9851 hourly,€20.2632 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€1.298 hourly,€0.9956 hourly,€2.5539 hourly,€2.2515 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€1.298 hourly,€0.9956 hourly,€2.5539 hourly,€2.2515 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.1622 hourly,€0.1244 hourly,€0.3192 hourly,€0.2814 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.1622 hourly,€0.1244 hourly,€0.3192 hourly,€0.2814 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€1.947 hourly,€1.4933 hourly,€3.8308 hourly,€3.3772 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€1.947 hourly,€1.4933 hourly,€3.8308 hourly,€3.3772 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.3245 hourly,€0.2489 hourly,€0.6385 hourly,€0.5629 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.3245 hourly,€0.2489 hourly,€0.6385 hourly,€0.5629 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€3.894 hourly,€2.9867 hourly,€7.6617 hourly,€6.7544 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€3.894 hourly,€2.9867 hourly,€7.6617 hourly,€6.7544 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€3.1336 hourly,€3.3972 hourly,€8.7852 hourly,€9.0488 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€3.1336 hourly,€3.3972 hourly,€8.7852 hourly,€9.0488 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.3482 hourly,€0.3775 hourly,€0.9761 hourly,€1.0054 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.3482 hourly,€0.3775 hourly,€0.9761 hourly,€1.0054 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€4.1782 hourly,€4.5296 hourly,€11.7136 hourly,€12.0651 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€4.1782 hourly,€4.5296 hourly,€11.7136 hourly,€12.0651 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0412 hourly,€0.0462 hourly,€0.1197 hourly,€0.1247 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€0.5223 hourly,€0.5662 hourly,€1.4642 hourly,€1.5081 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€0.5223 hourly,€0.5662 hourly,€1.4642 hourly,€1.5081 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€6.2672 hourly,€6.7945 hourly,€17.5705 hourly,€18.0977 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€6.2672 hourly,€6.7945 hourly,€17.5705 hourly,€18.0977 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€6.2672 hourly,€6.7945 hourly,€17.5705 hourly,€18.0977 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€6.2672 hourly,€6.7945 hourly,€17.5705 hourly,€18.0977 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€0.6964 hourly,€0.7549 hourly,€1.9523 hourly,€2.0109 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€0.6964 hourly,€0.7549 hourly,€1.9523 hourly,€2.0109 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.087 hourly,€0.0944 hourly,€0.244 hourly,€0.2514 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.087 hourly,€0.0944 hourly,€0.244 hourly,€0.2514 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€1.0445 hourly,€1.1324 hourly,€2.9284 hourly,€3.0163 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€1.0445 hourly,€1.1324 hourly,€2.9284 hourly,€3.0163 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.1741 hourly,€0.1887 hourly,€0.4881 hourly,€0.5027 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.1741 hourly,€0.1887 hourly,€0.4881 hourly,€0.5027 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€2.0891 hourly,€2.2648 hourly,€5.8568 hourly,€6.0326 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€2.0891 hourly,€2.2648 hourly,€5.8568 hourly,€6.0326 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4725 hourly,€0.0808 hourly,€1.1004 hourly,€0.7088 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0591 hourly,€0.0101 hourly,€0.1376 hourly,€0.0886 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.9449 hourly,€0.1616 hourly,€2.2008 hourly,€1.4175 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1181 hourly,€0.0202 hourly,€0.2751 hourly,€0.1772 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2362 hourly,€0.0404 hourly,€0.5502 hourly,€0.3544 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.8633 hourly,€0.1476 hourly,€1.4913 hourly,€0.7756 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.1079 hourly,€0.0184 hourly,€0.1864 hourly,€0.0969 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.2158 hourly,€0.0369 hourly,€0.3728 hourly,€0.1939 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.4317 hourly,€0.0738 hourly,€0.7456 hourly,€0.3878 hourly
E2 Medium,e2-medium,4 GiB,2,€0.066 hourly,€0.0113 hourly,€0.1445 hourly,€0.0898 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0556 hourly,€0.0095 hourly,€0.1341 hourly,€0.088 hourly
E2 Small,e2-small,2 GiB,2,€0.0591 hourly,€0.0101 hourly,€0.1376 hourly,€0.0886 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.64 hourly,€0.1094 hourly,€1.2679 hourly,€0.7374 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.08 hourly,€0.0137 hourly,€0.1585 hourly,€0.0922 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.28 hourly,€0.2189 hourly,€2.5359 hourly,€1.4748 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.16 hourly,€0.0274 hourly,€0.317 hourly,€0.1843 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.32 hourly,€0.0547 hourly,€0.634 hourly,€0.3687 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.5256 hourly,€0.134 hourly,€0.9966 hourly,€0.6049 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.7008 hourly,€0.1786 hourly,€1.3288 hourly,€0.8066 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€1.0512 hourly,€0.268 hourly,€1.9932 hourly,€1.2099 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€1.4016 hourly,€0.3573 hourly,€2.6575 hourly,€1.6132 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.1752 hourly,€0.0447 hourly,€0.3322 hourly,€0.2016 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€2.1024 hourly,€0.5359 hourly,€3.9863 hourly,€2.4198 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.3504 hourly,€0.0893 hourly,€0.6644 hourly,€0.4033 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€4.2049 hourly,€1.0718 hourly,€7.9726 hourly,€4.8396 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€1.7069 hourly,€2.0979 hourly,€5.1606 hourly,€5.5517 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€17.1985 hourly,€3.0907 hourly,€22.2221 hourly,€8.1144 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€8.5992 hourly,€1.5454 hourly,€11.1111 hourly,€4.0572 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€29.0805 hourly,€5.2292 hourly,€34.1041 hourly,€10.2528 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€7.2701 hourly,€1.3073 hourly,€8.526 hourly,€2.5632 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€14.5402 hourly,€2.6146 hourly,€17.0521 hourly,€5.1264 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€0.5366 hourly,€0.9113 hourly,€1.1645 hourly,€1.5392 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€1.0731 hourly,€1.8226 hourly,€2.329 hourly,€3.0785 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€2.1463 hourly,€3.6452 hourly,€4.6581 hourly,€6.157 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€3.6062 hourly,€5.6344 hourly,€8.0019 hourly,€10.0301 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€7.2123 hourly,€11.2688 hourly,€16.0037 hourly,€20.0602 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€0.9015 hourly,€1.4086 hourly,€2.0005 hourly,€2.5075 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€1.8031 hourly,€2.8172 hourly,€4.0009 hourly,€5.0151 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€4.505 hourly,€10.1021 hourly,€8.9007 hourly,€14.4978 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€9.01 hourly,€20.2041 hourly,€17.8014 hourly,€28.9955 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€2.2525 hourly,€5.051 hourly,€4.4504 hourly,€7.2489 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.6766 hourly,€0.1663 hourly,€1.3046 hourly,€0.7942 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0846 hourly,€0.0208 hourly,€0.1631 hourly,€0.0993 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.3533 hourly,€0.3325 hourly,€2.6092 hourly,€1.5884 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1692 hourly,€0.0416 hourly,€0.3261 hourly,€0.1986 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.7066 hourly,€0.665 hourly,€5.2184 hourly,€3.1768 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.3383 hourly,€0.0831 hourly,€0.6523 hourly,€0.3971 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€4.0598 hourly,€0.9975 hourly,€7.8276 hourly,€4.7652 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€1.1298 hourly,€0.2782 hourly,€1.7578 hourly,€0.9062 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1412 hourly,€0.0348 hourly,€0.2197 hourly,€0.1133 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€2.2596 hourly,€0.5565 hourly,€3.5155 hourly,€1.8124 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2825 hourly,€0.0696 hourly,€0.4394 hourly,€0.2266 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€4.5193 hourly,€1.113 hourly,€7.0311 hourly,€3.6248 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.5649 hourly,€0.1391 hourly,€0.8789 hourly,€0.4531 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€6.7789 hourly,€1.6695 hourly,€10.5466 hourly,€5.4372 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€10.8737 hourly,€2.6814 hourly,€14.6414 hourly,€6.4492 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0567 hourly,€0.014 hourly,€0.096 hourly,€0.0532 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.9073 hourly,€0.2232 hourly,€1.5352 hourly,€0.8512 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.1134 hourly,€0.0279 hourly,€0.1919 hourly,€0.1064 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.8145 hourly,€0.4465 hourly,€3.0705 hourly,€1.7024 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.2268 hourly,€0.0558 hourly,€0.3838 hourly,€0.2128 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.6291 hourly,€0.893 hourly,€6.1409 hourly,€3.4048 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.4536 hourly,€0.1116 hourly,€0.7676 hourly,€0.4256 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€5.4436 hourly,€1.3395 hourly,€9.2114 hourly,€5.1072 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€25.4802 hourly,€6.2873 hourly,€31.7597 hourly,€12.5669 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€6.37 hourly,€1.5718 hourly,€7.9399 hourly,€3.1417 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€12.7401 hourly,€3.1436 hourly,€15.8799 hourly,€6.2834 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.624 hourly,€0.2616 hourly,€1.252 hourly,€0.8896 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.078 hourly,€0.0327 hourly,€0.1565 hourly,€0.1112 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.2481 hourly,€0.5233 hourly,€2.504 hourly,€1.7792 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.156 hourly,€0.0654 hourly,€0.313 hourly,€0.2224 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€1.8721 hourly,€0.7849 hourly,€3.756 hourly,€2.6688 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.4962 hourly,€1.0466 hourly,€5.008 hourly,€3.5584 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.312 hourly,€0.1308 hourly,€0.626 hourly,€0.4448 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€3.1202 hourly,€1.3082 hourly,€6.26 hourly,€4.448 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€3.7442 hourly,€1.5698 hourly,€7.512 hourly,€5.3376 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€5.9229 hourly,€3.5161 hourly,€10.9466 hourly,€8.5397 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.7657 hourly,€0.4782 hourly,€1.3936 hourly,€1.1061 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.0957 hourly,€0.0598 hourly,€0.1742 hourly,€0.1383 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€1.5313 hourly,€0.9564 hourly,€2.7872 hourly,€2.2123 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.1914 hourly,€0.1195 hourly,€0.3484 hourly,€0.2765 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€2.297 hourly,€1.4345 hourly,€4.1808 hourly,€3.3184 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€3.0626 hourly,€1.9127 hourly,€5.5744 hourly,€4.4245 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.3828 hourly,€0.2391 hourly,€0.6968 hourly,€0.5531 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€3.8283 hourly,€2.3909 hourly,€6.9681 hourly,€5.5307 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€4.5939 hourly,€2.8691 hourly,€8.3617 hourly,€6.6368 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€5.4779 hourly,€2.8355 hourly,€10.5015 hourly,€7.8592 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.6847 hourly,€0.3544 hourly,€1.3127 hourly,€0.9824 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0856 hourly,€0.0443 hourly,€0.1641 hourly,€0.1228 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.3695 hourly,€0.7089 hourly,€2.6254 hourly,€1.9648 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.1712 hourly,€0.0886 hourly,€0.3282 hourly,€0.2456 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€2.0542 hourly,€1.0633 hourly,€3.9381 hourly,€2.9472 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€2.7389 hourly,€1.4178 hourly,€5.2508 hourly,€3.9296 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.3424 hourly,€0.1772 hourly,€0.6563 hourly,€0.4912 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€3.4237 hourly,€1.7722 hourly,€6.5634 hourly,€4.912 hourly
