Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2 Standard 64,n2-standard-64,256 GiB,64,€2.155 hourly,€0.2936 hourly,€4.6669 hourly,€2.8054 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.2694 hourly,€0.0367 hourly,€0.5834 hourly,€0.3507 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€2.6938 hourly,€0.3669 hourly,€5.8336 hourly,€3.5067 hourly
N2 Standard 96,n2-standard-96,384 GiB,96,€3.2326 hourly,€0.4403 hourly,€7.0003 hourly,€4.2081 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€0.4415 hourly,€0.9438 hourly,€5.4651 hourly,€5.9674 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.0552 hourly,€0.118 hourly,€0.6831 hourly,€0.7459 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0069 hourly,€0.0147 hourly,€0.0854 hourly,€0.0932 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€0.7726 hourly,€1.6516 hourly,€9.5639 hourly,€10.443 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.1104 hourly,€0.2359 hourly,€1.3663 hourly,€1.4919 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.0138 hourly,€0.0295 hourly,€0.1708 hourly,€0.1865 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.1655 hourly,€0.3539 hourly,€2.0494 hourly,€2.2378 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.2207 hourly,€0.4719 hourly,€2.7326 hourly,€2.9837 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0276 hourly,€0.059 hourly,€0.3416 hourly,€0.373 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.2759 hourly,€0.5899 hourly,€3.4157 hourly,€3.7297 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.3311 hourly,€0.7078 hourly,€4.0988 hourly,€4.4756 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.1521 hourly,€0.2156 hourly,€0.7801 hourly,€0.8436 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.019 hourly,€0.027 hourly,€0.0975 hourly,€0.1054 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.3043 hourly,€0.4313 hourly,€1.5602 hourly,€1.6872 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.038 hourly,€0.0539 hourly,€0.195 hourly,€0.2109 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€0.4564 hourly,€0.6469 hourly,€2.3402 hourly,€2.5308 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€0.6085 hourly,€0.8625 hourly,€3.1203 hourly,€3.3744 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.0761 hourly,€0.1078 hourly,€0.39 hourly,€0.4218 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€0.7606 hourly,€1.0782 hourly,€3.9004 hourly,€4.218 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€0.9128 hourly,€1.2938 hourly,€4.6805 hourly,€5.0615 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€0.7738 hourly,€1.2786 hourly,€5.7975 hourly,€6.3023 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.0967 hourly,€0.1598 hourly,€0.7247 hourly,€0.7878 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0121 hourly,€0.02 hourly,€0.0906 hourly,€0.0985 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€1.3542 hourly,€2.2376 hourly,€10.1456 hourly,€11.029 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.1935 hourly,€0.3197 hourly,€1.4494 hourly,€1.5756 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0242 hourly,€0.04 hourly,€0.1812 hourly,€0.1969 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.2902 hourly,€0.4795 hourly,€2.1741 hourly,€2.3634 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€0.3869 hourly,€0.6393 hourly,€2.8987 hourly,€3.1511 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.0484 hourly,€0.0799 hourly,€0.3623 hourly,€0.3939 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€0.4836 hourly,€0.7991 hourly,€3.6234 hourly,€3.9389 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€0.5804 hourly,€0.959 hourly,€4.3481 hourly,€4.7267 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.5682 hourly,€0.2129 hourly,€1.1962 hourly,€0.8408 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.071 hourly,€0.0266 hourly,€0.1495 hourly,€0.1051 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€1.1364 hourly,€0.4257 hourly,€2.3923 hourly,€1.6816 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.1421 hourly,€0.0532 hourly,€0.299 hourly,€0.2102 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€1.7046 hourly,€0.6386 hourly,€3.5885 hourly,€2.5225 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€2.2728 hourly,€0.8515 hourly,€4.7847 hourly,€3.3633 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.2841 hourly,€0.1064 hourly,€0.5981 hourly,€0.4204 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€2.841 hourly,€1.0643 hourly,€5.9808 hourly,€4.2041 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.8664 hourly,€0.3264 hourly,€1.4943 hourly,€0.9543 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.1083 hourly,€0.0408 hourly,€0.1868 hourly,€0.1193 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€1.7327 hourly,€0.6528 hourly,€2.9886 hourly,€1.9087 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.2166 hourly,€0.0816 hourly,€0.3736 hourly,€0.2386 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€2.5991 hourly,€0.9792 hourly,€4.4829 hourly,€2.863 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€3.4654 hourly,€1.3056 hourly,€5.9772 hourly,€3.8174 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.4332 hourly,€0.1632 hourly,€0.7472 hourly,€0.4772 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€4.3318 hourly,€1.6319 hourly,€7.4715 hourly,€4.7717 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.6676 hourly,€0.2507 hourly,€1.2955 hourly,€0.8787 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0834 hourly,€0.0313 hourly,€0.1619 hourly,€0.1098 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€1.3352 hourly,€0.5014 hourly,€2.5911 hourly,€1.7573 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.1669 hourly,€0.0627 hourly,€0.3239 hourly,€0.2197 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€2.0028 hourly,€0.7521 hourly,€3.8866 hourly,€2.636 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€2.6704 hourly,€1.0028 hourly,€5.1822 hourly,€3.5147 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.3338 hourly,€0.1254 hourly,€0.6478 hourly,€0.4393 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€3.338 hourly,€1.2535 hourly,€6.4777 hourly,€4.3933 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,€0.0328 hourly,€0.0091 hourly,€0.0721 hourly,€0.0483 hourly
T2A Standard 16,t2a-standard-16,64 GiB,16,€0.5256 hourly,€0.1453 hourly,€1.1535 hourly,€0.7733 hourly
T2A Standard 2,t2a-standard-2,8 GiB,2,€0.0657 hourly,€0.0182 hourly,€0.1442 hourly,€0.0967 hourly
T2A Standard 32,t2a-standard-32,128 GiB,32,€1.0511 hourly,€0.2907 hourly,€2.3071 hourly,€1.5466 hourly
T2A Standard 4,t2a-standard-4,16 GiB,4,€0.1314 hourly,€0.0363 hourly,€0.2884 hourly,€0.1933 hourly
T2A Standard 48,t2a-standard-48,192 GiB,48,€1.5767 hourly,€0.436 hourly,€3.4606 hourly,€2.3199 hourly
T2A Standard 8,t2a-standard-8,32 GiB,8,€0.2628 hourly,€0.0727 hourly,€0.5768 hourly,€0.3866 hourly
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0397 hourly,€0.0039 hourly,€0.0789 hourly,€0.0432 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.6349 hourly,€0.0628 hourly,€1.2629 hourly,€0.6907 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0794 hourly,€0.0078 hourly,€0.1579 hourly,€0.0863 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.2698 hourly,€0.1255 hourly,€2.5257 hourly,€1.3814 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1587 hourly,€0.0157 hourly,€0.3157 hourly,€0.1727 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€1.9048 hourly,€0.1883 hourly,€3.7886 hourly,€2.0722 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.3809 hourly,€0.2354 hourly,€4.7358 hourly,€2.5902 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.3175 hourly,€0.0314 hourly,€0.6314 hourly,€0.3454 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.3533 hourly,€0.5022 hourly,€1.9028 hourly,€1.0516 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.5467 hourly,€0.5739 hourly,€2.1746 hourly,€1.2019 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€17.0133 hourly,€6.3129 hourly,€23.9208 hourly,€13.2204 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€17.0133 hourly,€6.3129 hourly,€23.9208 hourly,€13.2204 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€18.5599 hourly,€6.8868 hourly,€26.0954 hourly,€14.4222 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.1267 hourly,€0.7891 hourly,€2.9901 hourly,€1.6525 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.1267 hourly,€0.7891 hourly,€2.9901 hourly,€1.6525 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.0933 hourly,€1.1478 hourly,€4.3492 hourly,€2.4037 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€4.2533 hourly,€1.5782 hourly,€5.9802 hourly,€3.3051 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€4.2533 hourly,€1.5782 hourly,€5.9802 hourly,€3.3051 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.7733 hourly,€0.2869 hourly,€1.0873 hourly,€0.6009 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€8.5066 hourly,€3.1564 hourly,€11.9604 hourly,€6.6102 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€8.5066 hourly,€3.1564 hourly,€11.9604 hourly,€6.6102 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€8.5066 hourly,€3.1564 hourly,€11.9604 hourly,€6.6102 hourly
