Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C4 High Memory 32,c4-highmem-32,248 GiB,32,€2.2953 hourly,€0.7804 hourly,€3.5512 hourly,€2.0363 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€2.2953 hourly,€0.7804 hourly,€3.5512 hourly,€2.0363 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.2869 hourly,€0.0976 hourly,€0.4439 hourly,€0.2545 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.2869 hourly,€0.0976 hourly,€0.4439 hourly,€0.2545 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€3.4429 hourly,€1.1706 hourly,€5.3268 hourly,€3.0545 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€3.4429 hourly,€1.1706 hourly,€5.3268 hourly,€3.0545 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.5738 hourly,€0.1951 hourly,€0.8878 hourly,€0.5091 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.5738 hourly,€0.1951 hourly,€0.8878 hourly,€0.5091 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€6.8858 hourly,€2.3413 hourly,€10.6536 hourly,€6.109 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€6.8858 hourly,€2.3413 hourly,€10.6536 hourly,€6.109 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€7.8322 hourly,€2.6632 hourly,€13.4838 hourly,€8.3148 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€7.8322 hourly,€2.6632 hourly,€13.4838 hourly,€8.3148 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.8702 hourly,€0.2959 hourly,€1.4982 hourly,€0.9239 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.8702 hourly,€0.2959 hourly,€1.4982 hourly,€0.9239 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€10.443 hourly,€3.5509 hourly,€17.9784 hourly,€11.0864 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€10.443 hourly,€3.5509 hourly,€17.9784 hourly,€11.0864 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.1066 hourly,€0.0363 hourly,€0.1851 hourly,€0.1147 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€1.3054 hourly,€0.4439 hourly,€2.2473 hourly,€1.3858 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€1.3054 hourly,€0.4439 hourly,€2.2473 hourly,€1.3858 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€15.6644 hourly,€5.3263 hourly,€26.9676 hourly,€16.6295 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€15.6644 hourly,€5.3263 hourly,€26.9676 hourly,€16.6295 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€15.6644 hourly,€5.3263 hourly,€26.9676 hourly,€16.6295 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€15.6644 hourly,€5.3263 hourly,€26.9676 hourly,€16.6295 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€1.7405 hourly,€0.5918 hourly,€2.9964 hourly,€1.8477 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€1.7405 hourly,€0.5918 hourly,€2.9964 hourly,€1.8477 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.2176 hourly,€0.074 hourly,€0.3746 hourly,€0.231 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.2176 hourly,€0.074 hourly,€0.3746 hourly,€0.231 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€2.6107 hourly,€0.8877 hourly,€4.4946 hourly,€2.7716 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€2.6107 hourly,€0.8877 hourly,€4.4946 hourly,€2.7716 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.4351 hourly,€0.148 hourly,€0.7491 hourly,€0.4619 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.4351 hourly,€0.148 hourly,€0.7491 hourly,€0.4619 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€5.2215 hourly,€1.7754 hourly,€8.9892 hourly,€5.5432 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€5.2215 hourly,€1.7754 hourly,€8.9892 hourly,€5.5432 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4356 hourly,€0.1008 hourly,€1.0635 hourly,€0.7287 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0544 hourly,€0.0126 hourly,€0.1329 hourly,€0.0911 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8712 hourly,€0.2015 hourly,€2.1271 hourly,€1.4575 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1089 hourly,€0.0252 hourly,€0.2659 hourly,€0.1822 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2178 hourly,€0.0504 hourly,€0.5318 hourly,€0.3644 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.796 hourly,€0.1841 hourly,€1.4239 hourly,€0.8121 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0995 hourly,€0.023 hourly,€0.178 hourly,€0.1015 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.199 hourly,€0.046 hourly,€0.356 hourly,€0.203 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.398 hourly,€0.0921 hourly,€0.712 hourly,€0.406 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0609 hourly,€0.0141 hourly,€0.1394 hourly,€0.0926 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0512 hourly,€0.0119 hourly,€0.1297 hourly,€0.0903 hourly
E2 Small,e2-small,2 GiB,2,€0.0544 hourly,€0.0126 hourly,€0.1329 hourly,€0.0911 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.59 hourly,€0.1365 hourly,€1.218 hourly,€0.7644 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0738 hourly,€0.0171 hourly,€0.1522 hourly,€0.0956 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.1801 hourly,€0.273 hourly,€2.436 hourly,€1.5289 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1475 hourly,€0.0341 hourly,€0.3045 hourly,€0.1911 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.295 hourly,€0.0682 hourly,€0.609 hourly,€0.3822 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.4847 hourly,€0.1236 hourly,€0.9557 hourly,€0.5946 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.6463 hourly,€0.1648 hourly,€1.2742 hourly,€0.7928 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.9694 hourly,€0.2472 hourly,€1.9113 hourly,€1.1891 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€1.2925 hourly,€0.3296 hourly,€2.5484 hourly,€1.5855 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.1616 hourly,€0.0412 hourly,€0.3186 hourly,€0.1982 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€1.9388 hourly,€0.4944 hourly,€3.8226 hourly,€2.3783 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.3231 hourly,€0.0824 hourly,€0.6371 hourly,€0.3964 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€3.8775 hourly,€0.9888 hourly,€7.6453 hourly,€4.7565 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€4.387 hourly,€2.2037 hourly,€7.8407 hourly,€5.6574 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€15.8596 hourly,€2.8499 hourly,€20.8833 hourly,€7.8736 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€7.9298 hourly,€1.425 hourly,€10.4416 hourly,€3.9368 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€26.8166 hourly,€4.8218 hourly,€31.8403 hourly,€9.8455 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€6.7042 hourly,€1.2055 hourly,€7.9601 hourly,€2.4614 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€13.4083 hourly,€2.4109 hourly,€15.9201 hourly,€4.9227 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.2477 hourly,€0.517 hourly,€1.8757 hourly,€1.1449 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€2.4955 hourly,€1.034 hourly,€3.7514 hourly,€2.2899 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€4.9909 hourly,€2.0679 hourly,€7.5028 hourly,€4.5798 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€7.5259 hourly,€3.208 hourly,€11.9216 hourly,€7.6037 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€15.0519 hourly,€6.416 hourly,€23.8433 hourly,€15.2074 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€1.8815 hourly,€0.802 hourly,€2.9804 hourly,€1.9009 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€3.763 hourly,€1.604 hourly,€5.9608 hourly,€3.8018 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€14.7752 hourly,€5.6735 hourly,€19.1709 hourly,€10.0692 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€29.5503 hourly,€11.347 hourly,€38.3417 hourly,€20.1383 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€7.3876 hourly,€2.8367 hourly,€9.5854 hourly,€5.0346 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.6238 hourly,€0.1138 hourly,€1.2518 hourly,€0.7417 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.078 hourly,€0.0142 hourly,€0.1565 hourly,€0.0927 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.2476 hourly,€0.2276 hourly,€2.5036 hourly,€1.4835 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.156 hourly,€0.0284 hourly,€0.3129 hourly,€0.1854 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.4953 hourly,€0.4552 hourly,€5.0071 hourly,€2.967 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.3119 hourly,€0.0569 hourly,€0.6259 hourly,€0.3709 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.743 hourly,€0.6827 hourly,€7.5107 hourly,€4.4505 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€1.0417 hourly,€0.2018 hourly,€1.6696 hourly,€0.8297 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1302 hourly,€0.0252 hourly,€0.2087 hourly,€0.1037 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€2.0833 hourly,€0.4035 hourly,€3.3392 hourly,€1.6594 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2604 hourly,€0.0504 hourly,€0.4174 hourly,€0.2074 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€4.1667 hourly,€0.807 hourly,€6.6785 hourly,€3.3189 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.5208 hourly,€0.1009 hourly,€0.8348 hourly,€0.4149 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€6.25 hourly,€1.2105 hourly,€10.0177 hourly,€4.9783 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€10.0254 hourly,€2.0054 hourly,€13.7932 hourly,€5.7731 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0523 hourly,€0.0099 hourly,€0.0915 hourly,€0.0492 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.8365 hourly,€0.1586 hourly,€1.4644 hourly,€0.7865 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.1046 hourly,€0.0198 hourly,€0.1831 hourly,€0.0983 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.6729 hourly,€0.3171 hourly,€2.9289 hourly,€1.573 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.2091 hourly,€0.0396 hourly,€0.3661 hourly,€0.1966 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.3459 hourly,€0.6342 hourly,€5.8577 hourly,€3.1461 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.4182 hourly,€0.0793 hourly,€0.7322 hourly,€0.3933 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€5.0188 hourly,€0.9514 hourly,€8.7866 hourly,€4.7191 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€23.4927 hourly,€4.7704 hourly,€29.7723 hourly,€11.05 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.8732 hourly,€1.1926 hourly,€7.4431 hourly,€2.7625 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€11.7464 hourly,€2.3852 hourly,€14.8861 hourly,€5.525 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.1303 hourly,€0.1121 hourly,€0.7582 hourly,€0.74 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0163 hourly,€0.014 hourly,€0.0948 hourly,€0.0925 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€0.2606 hourly,€0.2242 hourly,€1.5165 hourly,€1.4801 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.0326 hourly,€0.028 hourly,€0.1896 hourly,€0.185 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€0.3908 hourly,€0.3362 hourly,€2.2747 hourly,€2.2201 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€0.5211 hourly,€0.4483 hourly,€3.0329 hourly,€2.9601 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.0651 hourly,€0.056 hourly,€0.3791 hourly,€0.37 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€0.6514 hourly,€0.5604 hourly,€3.7912 hourly,€3.7002 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€0.7817 hourly,€0.6725 hourly,€4.5494 hourly,€4.4402 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€4.4745 hourly,€1.5057 hourly,€9.4981 hourly,€6.5294 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.6526 hourly,€0.2048 hourly,€1.2805 hourly,€0.8327 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.0816 hourly,€0.0256 hourly,€0.1601 hourly,€0.1041 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€1.3052 hourly,€0.4095 hourly,€2.5611 hourly,€1.6654 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.1631 hourly,€0.0512 hourly,€0.3201 hourly,€0.2082 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€1.9577 hourly,€0.6143 hourly,€3.8416 hourly,€2.4982 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€2.6103 hourly,€0.8191 hourly,€5.1221 hourly,€3.3309 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.3263 hourly,€0.1024 hourly,€0.6403 hourly,€0.4164 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€3.2629 hourly,€1.0238 hourly,€6.4027 hourly,€4.1636 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€3.9155 hourly,€1.2286 hourly,€7.6832 hourly,€4.9963 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€2.833 hourly,€1.2144 hourly,€7.8566 hourly,€6.2381 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.3541 hourly,€0.1518 hourly,€0.9821 hourly,€0.7798 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0443 hourly,€0.019 hourly,€0.1228 hourly,€0.0975 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€0.7082 hourly,€0.3036 hourly,€1.9642 hourly,€1.5595 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.0885 hourly,€0.038 hourly,€0.2455 hourly,€0.1949 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€1.0624 hourly,€0.4554 hourly,€2.9462 hourly,€2.3393 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€1.4165 hourly,€0.6072 hourly,€3.9283 hourly,€3.119 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.1771 hourly,€0.0759 hourly,€0.491 hourly,€0.3899 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€1.7706 hourly,€0.759 hourly,€4.9104 hourly,€3.8988 hourly
