Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€1.3112 hourly,€2.1727 hourly,€6.9628 hourly,€7.8243 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.1457 hourly,€0.2414 hourly,€0.7736 hourly,€0.8694 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€1.7482 hourly,€2.8969 hourly,€9.2837 hourly,€10.4324 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.0182 hourly,€0.0302 hourly,€0.0967 hourly,€0.1087 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.2185 hourly,€0.3621 hourly,€1.1605 hourly,€1.304 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€2.6223 hourly,€4.3453 hourly,€13.9255 hourly,€15.6486 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€0.2914 hourly,€0.4828 hourly,€1.5473 hourly,€1.7387 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.0364 hourly,€0.0604 hourly,€0.1934 hourly,€0.2173 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€0.4371 hourly,€0.7242 hourly,€2.3209 hourly,€2.6081 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.0728 hourly,€0.1207 hourly,€0.3868 hourly,€0.4347 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€0.8741 hourly,€1.4484 hourly,€4.6418 hourly,€5.2162 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€3.8794 hourly,€3.3291 hourly,€9.531 hourly,€8.9807 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€3.8794 hourly,€3.3291 hourly,€9.531 hourly,€8.9807 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.431 hourly,€0.3699 hourly,€1.059 hourly,€0.9979 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.431 hourly,€0.3699 hourly,€1.059 hourly,€0.9979 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€5.1725 hourly,€4.4388 hourly,€12.708 hourly,€11.9743 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€5.1725 hourly,€4.4388 hourly,€12.708 hourly,€11.9743 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.0523 hourly,€0.0455 hourly,€0.1308 hourly,€0.124 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€0.6466 hourly,€0.5549 hourly,€1.5885 hourly,€1.4968 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€0.6466 hourly,€0.5549 hourly,€1.5885 hourly,€1.4968 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€7.7588 hourly,€6.6583 hourly,€19.062 hourly,€17.9615 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€7.7588 hourly,€6.6583 hourly,€19.062 hourly,€17.9615 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€7.7588 hourly,€6.6583 hourly,€19.062 hourly,€17.9615 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€7.7588 hourly,€6.6583 hourly,€19.062 hourly,€17.9615 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€0.8621 hourly,€0.7398 hourly,€2.118 hourly,€1.9957 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€0.8621 hourly,€0.7398 hourly,€2.118 hourly,€1.9957 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.1078 hourly,€0.0925 hourly,€0.2648 hourly,€0.2495 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.1078 hourly,€0.0925 hourly,€0.2648 hourly,€0.2495 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€1.2931 hourly,€1.1097 hourly,€3.177 hourly,€2.9936 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€1.2931 hourly,€1.1097 hourly,€3.177 hourly,€2.9936 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.2155 hourly,€0.185 hourly,€0.5295 hourly,€0.4989 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.2155 hourly,€0.185 hourly,€0.5295 hourly,€0.4989 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€2.5863 hourly,€2.2194 hourly,€6.354 hourly,€5.9872 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€2.5863 hourly,€2.2194 hourly,€6.354 hourly,€5.9872 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€2.0928 hourly,€2.5246 hourly,€7.7444 hourly,€8.1762 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€2.0928 hourly,€2.5246 hourly,€7.7444 hourly,€8.1762 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.2325 hourly,€0.2805 hourly,€0.8605 hourly,€0.9085 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.2325 hourly,€0.2805 hourly,€0.8605 hourly,€0.9085 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€2.7904 hourly,€3.3662 hourly,€10.3259 hourly,€10.9017 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€2.7904 hourly,€3.3662 hourly,€10.3259 hourly,€10.9017 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0275 hourly,€0.0344 hourly,€0.106 hourly,€0.1129 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€0.3488 hourly,€0.4208 hourly,€1.2907 hourly,€1.3627 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€0.3488 hourly,€0.4208 hourly,€1.2907 hourly,€1.3627 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€4.1856 hourly,€5.0493 hourly,€15.4888 hourly,€16.3525 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€4.1856 hourly,€5.0493 hourly,€15.4888 hourly,€16.3525 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€4.1856 hourly,€5.0493 hourly,€15.4888 hourly,€16.3525 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€4.1856 hourly,€5.0493 hourly,€15.4888 hourly,€16.3525 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€0.4651 hourly,€0.561 hourly,€1.721 hourly,€1.8169 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€0.4651 hourly,€0.561 hourly,€1.721 hourly,€1.8169 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.0581 hourly,€0.0701 hourly,€0.2151 hourly,€0.2271 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.0581 hourly,€0.0701 hourly,€0.2151 hourly,€0.2271 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€0.6976 hourly,€0.8415 hourly,€2.5815 hourly,€2.7254 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€0.6976 hourly,€0.8415 hourly,€2.5815 hourly,€2.7254 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.1163 hourly,€0.1403 hourly,€0.4302 hourly,€0.4542 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.1163 hourly,€0.1403 hourly,€0.4302 hourly,€0.4542 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€1.3952 hourly,€1.6831 hourly,€5.1629 hourly,€5.4508 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€1.3952 hourly,€1.6831 hourly,€5.1629 hourly,€5.4508 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4056 hourly,€0.1622 hourly,€1.0335 hourly,€0.7902 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0507 hourly,€0.0203 hourly,€0.1292 hourly,€0.0988 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8112 hourly,€0.3244 hourly,€2.0671 hourly,€1.5803 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1014 hourly,€0.0406 hourly,€0.2584 hourly,€0.1975 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2028 hourly,€0.0811 hourly,€0.5168 hourly,€0.3951 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.7411 hourly,€0.2963 hourly,€1.369 hourly,€0.9242 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0926 hourly,€0.037 hourly,€0.1711 hourly,€0.1155 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1853 hourly,€0.0741 hourly,€0.3423 hourly,€0.2311 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3705 hourly,€0.1481 hourly,€0.6845 hourly,€0.4621 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0567 hourly,€0.0227 hourly,€0.1352 hourly,€0.1012 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0477 hourly,€0.0191 hourly,€0.1262 hourly,€0.0976 hourly
E2 Small,e2-small,2 GiB,2,€0.0507 hourly,€0.0203 hourly,€0.1292 hourly,€0.0988 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5494 hourly,€0.2197 hourly,€1.1773 hourly,€0.8476 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0687 hourly,€0.0275 hourly,€0.1472 hourly,€0.106 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.0987 hourly,€0.4394 hourly,€2.3546 hourly,€1.6953 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1373 hourly,€0.0549 hourly,€0.2943 hourly,€0.2119 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2747 hourly,€0.1098 hourly,€0.5887 hourly,€0.4238 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.2788 hourly,€0.1564 hourly,€0.7498 hourly,€0.6274 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.3717 hourly,€0.2085 hourly,€0.9997 hourly,€0.8365 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.5576 hourly,€0.3128 hourly,€1.4995 hourly,€1.2547 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.7435 hourly,€0.4171 hourly,€1.9994 hourly,€1.673 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.0929 hourly,€0.0521 hourly,€0.2499 hourly,€0.2091 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€1.1152 hourly,€0.6256 hourly,€2.9991 hourly,€2.5095 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.1859 hourly,€0.1043 hourly,€0.4998 hourly,€0.4182 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€2.2304 hourly,€1.2512 hourly,€5.9981 hourly,€5.019 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€1.269 hourly,€1.5599 hourly,€4.7227 hourly,€5.0137 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€12.7978 hourly,€1.1571 hourly,€17.8214 hourly,€6.1808 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€6.3989 hourly,€0.5786 hourly,€8.9107 hourly,€3.0904 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€21.6394 hourly,€1.9582 hourly,€26.6631 hourly,€6.9818 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€5.4099 hourly,€0.4895 hourly,€6.6658 hourly,€1.7455 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€10.8197 hourly,€0.9791 hourly,€13.3315 hourly,€3.4909 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.3218 hourly,€0.5976 hourly,€1.9498 hourly,€1.2256 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€2.6437 hourly,€1.1952 hourly,€3.8996 hourly,€2.4511 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€5.2874 hourly,€2.3904 hourly,€7.7992 hourly,€4.9023 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€8.2569 hourly,€3.6884 hourly,€12.6526 hourly,€8.0841 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€16.5139 hourly,€7.3769 hourly,€25.3053 hourly,€16.1683 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€2.0642 hourly,€0.9221 hourly,€3.1632 hourly,€2.021 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€4.1285 hourly,€1.8442 hourly,€6.3263 hourly,€4.0421 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€14.2329 hourly,€6.6573 hourly,€18.6286 hourly,€11.053 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€28.4658 hourly,€13.3145 hourly,€37.2572 hourly,€22.1059 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€7.1165 hourly,€3.3286 hourly,€9.3143 hourly,€5.5265 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5809 hourly,€0.1314 hourly,€1.2088 hourly,€0.7594 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0726 hourly,€0.0164 hourly,€0.1511 hourly,€0.0949 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.1617 hourly,€0.2628 hourly,€2.4176 hourly,€1.5187 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1452 hourly,€0.0329 hourly,€0.3022 hourly,€0.1898 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.3234 hourly,€0.5256 hourly,€4.8352 hourly,€3.0374 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.2904 hourly,€0.0657 hourly,€0.6044 hourly,€0.3797 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.4851 hourly,€0.7884 hourly,€7.2528 hourly,€4.5562 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.9698 hourly,€0.2194 hourly,€1.5978 hourly,€0.8474 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1212 hourly,€0.0274 hourly,€0.1997 hourly,€0.1059 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.9396 hourly,€0.4388 hourly,€3.1955 hourly,€1.6947 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2425 hourly,€0.0548 hourly,€0.3994 hourly,€0.2118 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.8792 hourly,€0.8776 hourly,€6.3911 hourly,€3.3894 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4849 hourly,€0.1097 hourly,€0.7989 hourly,€0.4237 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.8189 hourly,€1.3164 hourly,€9.5866 hourly,€5.0841 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€9.3334 hourly,€2.1114 hourly,€13.1011 hourly,€5.8792 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0487 hourly,€0.011 hourly,€0.0879 hourly,€0.0503 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7788 hourly,€0.1762 hourly,€1.4068 hourly,€0.8041 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.0974 hourly,€0.022 hourly,€0.1758 hourly,€0.1005 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.5576 hourly,€0.3524 hourly,€2.8135 hourly,€1.6083 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.1947 hourly,€0.044 hourly,€0.3517 hourly,€0.201 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.1152 hourly,€0.7047 hourly,€5.627 hourly,€3.2166 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.3894 hourly,€0.0881 hourly,€0.7034 hourly,€0.4021 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.6728 hourly,€1.0571 hourly,€8.4406 hourly,€4.8249 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€21.8705 hourly,€4.9476 hourly,€28.1501 hourly,€11.2271 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.4676 hourly,€1.2369 hourly,€7.0375 hourly,€2.8068 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€10.9353 hourly,€2.4738 hourly,€14.075 hourly,€5.6136 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.1469 hourly,€0.1455 hourly,€0.7749 hourly,€0.7734 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0184 hourly,€0.0182 hourly,€0.0969 hourly,€0.0967 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€0.2939 hourly,€0.291 hourly,€1.5498 hourly,€1.5469 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.0367 hourly,€0.0364 hourly,€0.1937 hourly,€0.1934 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€0.4408 hourly,€0.4364 hourly,€2.3247 hourly,€2.3203 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€0.5878 hourly,€0.5819 hourly,€3.0996 hourly,€3.0937 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.0735 hourly,€0.0727 hourly,€0.3875 hourly,€0.3867 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€0.7347 hourly,€0.7274 hourly,€3.8745 hourly,€3.8672 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€0.8817 hourly,€0.8729 hourly,€4.6494 hourly,€4.6406 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€1.9743 hourly,€2.0725 hourly,€6.998 hourly,€7.0962 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.2685 hourly,€0.2838 hourly,€0.8965 hourly,€0.9117 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.0336 hourly,€0.0355 hourly,€0.1121 hourly,€0.114 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€0.537 hourly,€0.5675 hourly,€1.7929 hourly,€1.8234 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.0671 hourly,€0.0709 hourly,€0.2241 hourly,€0.2279 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€0.8055 hourly,€0.8513 hourly,€2.6894 hourly,€2.7351 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€1.074 hourly,€1.135 hourly,€3.5858 hourly,€3.6468 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.1342 hourly,€0.1419 hourly,€0.4482 hourly,€0.4559 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€1.3425 hourly,€1.4188 hourly,€4.4823 hourly,€4.5586 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€1.611 hourly,€1.7025 hourly,€5.3787 hourly,€5.4703 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€1.5923 hourly,€1.6379 hourly,€6.616 hourly,€6.6616 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.199 hourly,€0.2047 hourly,€0.827 hourly,€0.8327 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0249 hourly,€0.0256 hourly,€0.1034 hourly,€0.1041 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€0.3981 hourly,€0.4095 hourly,€1.654 hourly,€1.6654 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.0498 hourly,€0.0512 hourly,€0.2067 hourly,€0.2082 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€0.5971 hourly,€0.6142 hourly,€2.481 hourly,€2.4981 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€0.7962 hourly,€0.819 hourly,€3.308 hourly,€3.3308 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.0995 hourly,€0.1024 hourly,€0.4135 hourly,€0.4163 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€0.9952 hourly,€1.0237 hourly,€4.135 hourly,€4.1635 hourly
