Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2 Standard 8,n2-standard-8,32 GiB,8,€0.162 hourly,€0.107 hourly,€0.4759 hourly,€0.421 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€1.6196 hourly,€1.0698 hourly,€4.7594 hourly,€4.2096 hourly
N2 Standard 96,n2-standard-96,384 GiB,96,€1.9436 hourly,€1.2838 hourly,€5.7113 hourly,€5.0516 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€0.9335 hourly,€0.5872 hourly,€5.9572 hourly,€5.6109 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.1167 hourly,€0.0734 hourly,€0.7446 hourly,€0.7014 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0146 hourly,€0.0092 hourly,€0.0931 hourly,€0.0877 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€1.6337 hourly,€1.0276 hourly,€10.4251 hourly,€9.819 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.2334 hourly,€0.1468 hourly,€1.4893 hourly,€1.4027 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.0292 hourly,€0.0184 hourly,€0.1862 hourly,€0.1753 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.3501 hourly,€0.2202 hourly,€2.2339 hourly,€2.1041 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.4668 hourly,€0.2936 hourly,€2.9786 hourly,€2.8054 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0583 hourly,€0.0367 hourly,€0.3723 hourly,€0.3507 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.5835 hourly,€0.367 hourly,€3.7232 hourly,€3.5068 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.7001 hourly,€0.4404 hourly,€4.4679 hourly,€4.2082 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.1583 hourly,€0.1343 hourly,€0.7862 hourly,€0.7622 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0198 hourly,€0.0168 hourly,€0.0983 hourly,€0.0953 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.3165 hourly,€0.2685 hourly,€1.5724 hourly,€1.5245 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.0396 hourly,€0.0336 hourly,€0.1966 hourly,€0.1906 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€0.4748 hourly,€0.4028 hourly,€2.3586 hourly,€2.2867 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€0.633 hourly,€0.5371 hourly,€3.1448 hourly,€3.0489 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.0791 hourly,€0.0671 hourly,€0.3931 hourly,€0.3811 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€0.7913 hourly,€0.6714 hourly,€3.9311 hourly,€3.8111 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€0.9495 hourly,€0.8056 hourly,€4.7173 hourly,€4.5734 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€1.076 hourly,€0.7959 hourly,€6.0997 hourly,€5.8196 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.1345 hourly,€0.0995 hourly,€0.7625 hourly,€0.7274 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0168 hourly,€0.0124 hourly,€0.0953 hourly,€0.0909 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€1.8831 hourly,€1.3929 hourly,€10.6744 hourly,€10.1842 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.269 hourly,€0.199 hourly,€1.5249 hourly,€1.4549 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0336 hourly,€0.0249 hourly,€0.1906 hourly,€0.1819 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.4035 hourly,€0.2985 hourly,€2.2874 hourly,€2.1823 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€0.538 hourly,€0.398 hourly,€3.0498 hourly,€2.9098 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.0673 hourly,€0.0497 hourly,€0.3812 hourly,€0.3637 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€0.6725 hourly,€0.4975 hourly,€3.8123 hourly,€3.6372 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€0.807 hourly,€0.5969 hourly,€4.5748 hourly,€4.3647 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.0576 hourly,€0.219 hourly,€0.6855 hourly,€0.8469 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.0072 hourly,€0.0274 hourly,€0.0857 hourly,€0.1059 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€0.1151 hourly,€0.4379 hourly,€1.371 hourly,€1.6938 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.0144 hourly,€0.0547 hourly,€0.1714 hourly,€0.2117 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€0.1727 hourly,€0.6569 hourly,€2.0566 hourly,€2.5408 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€0.2303 hourly,€0.8759 hourly,€2.7421 hourly,€3.3877 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.0288 hourly,€0.1095 hourly,€0.3428 hourly,€0.4235 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€0.2878 hourly,€1.0948 hourly,€3.4276 hourly,€4.2346 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.0896 hourly,€0.3406 hourly,€0.7175 hourly,€0.9686 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.0112 hourly,€0.0426 hourly,€0.0897 hourly,€0.1211 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€0.1792 hourly,€0.6812 hourly,€1.4351 hourly,€1.9371 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.0224 hourly,€0.0851 hourly,€0.1794 hourly,€0.2421 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€0.2688 hourly,€1.0218 hourly,€2.1526 hourly,€2.9057 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€0.3584 hourly,€1.3624 hourly,€2.8702 hourly,€3.8742 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.0448 hourly,€0.1703 hourly,€0.3588 hourly,€0.4843 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€0.448 hourly,€1.703 hourly,€3.5877 hourly,€4.8428 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.0682 hourly,€0.2595 hourly,€0.6962 hourly,€0.8875 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0085 hourly,€0.0324 hourly,€0.087 hourly,€0.1109 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€0.1365 hourly,€0.519 hourly,€1.3924 hourly,€1.7749 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.0171 hourly,€0.0649 hourly,€0.174 hourly,€0.2219 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€0.2047 hourly,€0.7785 hourly,€2.0886 hourly,€2.6624 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€0.273 hourly,€1.038 hourly,€2.7848 hourly,€3.5499 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.0341 hourly,€0.1298 hourly,€0.3481 hourly,€0.4437 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€0.3412 hourly,€1.2975 hourly,€3.481 hourly,€4.4373 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,€0.0328 hourly,€0.0091 hourly,€0.0721 hourly,€0.0483 hourly
T2A Standard 16,t2a-standard-16,64 GiB,16,€0.5256 hourly,€0.1453 hourly,€1.1535 hourly,€0.7733 hourly
T2A Standard 2,t2a-standard-2,8 GiB,2,€0.0657 hourly,€0.0182 hourly,€0.1442 hourly,€0.0967 hourly
T2A Standard 32,t2a-standard-32,128 GiB,32,€1.0511 hourly,€0.2907 hourly,€2.3071 hourly,€1.5466 hourly
T2A Standard 4,t2a-standard-4,16 GiB,4,€0.1314 hourly,€0.0363 hourly,€0.2884 hourly,€0.1933 hourly
T2A Standard 48,t2a-standard-48,192 GiB,48,€1.5767 hourly,€0.436 hourly,€3.4606 hourly,€2.3199 hourly
T2A Standard 8,t2a-standard-8,32 GiB,8,€0.2628 hourly,€0.0727 hourly,€0.5768 hourly,€0.3866 hourly
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0425 hourly,€0.0038 hourly,€0.0818 hourly,€0.0431 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.6805 hourly,€0.0612 hourly,€1.3085 hourly,€0.6892 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0851 hourly,€0.0077 hourly,€0.1636 hourly,€0.0861 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.361 hourly,€0.1224 hourly,€2.6169 hourly,€1.3783 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1701 hourly,€0.0153 hourly,€0.3271 hourly,€0.1723 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€2.0416 hourly,€0.1836 hourly,€3.9254 hourly,€2.0675 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.5519 hourly,€0.2295 hourly,€4.9068 hourly,€2.5844 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.3403 hourly,€0.0306 hourly,€0.6542 hourly,€0.3446 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.4503 hourly,€0.4931 hourly,€1.9998 hourly,€1.0425 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.6575 hourly,€0.5635 hourly,€2.2854 hourly,€1.1915 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€18.2324 hourly,€6.1987 hourly,€25.1399 hourly,€13.1063 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€18.2324 hourly,€6.1987 hourly,€25.1399 hourly,€13.1063 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€19.8898 hourly,€6.7623 hourly,€27.4253 hourly,€14.2977 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.279 hourly,€0.7748 hourly,€3.1425 hourly,€1.6383 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.279 hourly,€0.7748 hourly,€3.1425 hourly,€1.6383 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.315 hourly,€1.127 hourly,€4.5709 hourly,€2.383 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€4.5581 hourly,€1.5497 hourly,€6.285 hourly,€3.2766 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€4.5581 hourly,€1.5497 hourly,€6.285 hourly,€3.2766 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.8287 hourly,€0.2818 hourly,€1.1427 hourly,€0.5957 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€9.1162 hourly,€3.0994 hourly,€12.5699 hourly,€6.5531 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€9.1162 hourly,€3.0994 hourly,€12.5699 hourly,€6.5531 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€9.1162 hourly,€3.0994 hourly,€12.5699 hourly,€6.5531 hourly
