Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C2 Standard 4,c2-standard-4,16 GiB,4,€0.2479 hourly,€0.0447 hourly,€0.4049 hourly,€0.2016 hourly
C2 Standard 60,c2-standard-60,240 GiB,60,€3.7185 hourly,€0.6698 hourly,€6.0733 hourly,€3.0246 hourly
C2 Standard 8,c2-standard-8,32 GiB,8,€0.4958 hourly,€0.0893 hourly,€0.8098 hourly,€0.4033 hourly
C3 High CPU 176,c3-highcpu-176,352 GiB,176,€10.2174 hourly,€3.488 hourly,€17.1249 hourly,€10.3956 hourly
C3 High CPU 192 metal,c3-highcpu-192-metal,512 GiB,192,€11.8343 hourly,€4.0404 hourly,€19.3698 hourly,€11.5759 hourly
C3 High CPU 22,c3-highcpu-22,44 GiB,22,€1.2772 hourly,€0.436 hourly,€2.1406 hourly,€1.2994 hourly
C3 High CPU 4,c3-highcpu-4,8 GiB,4,€0.2322 hourly,€0.0793 hourly,€0.3892 hourly,€0.2363 hourly
C3 High CPU 44,c3-highcpu-44,88 GiB,44,€2.5543 hourly,€0.872 hourly,€4.2812 hourly,€2.5989 hourly
C3 High CPU 8,c3-highcpu-8,16 GiB,8,€0.4644 hourly,€0.1585 hourly,€0.7784 hourly,€0.4725 hourly
C3 High CPU 88,c3-highcpu-88,176 GiB,88,€5.1087 hourly,€1.744 hourly,€8.5624 hourly,€5.1978 hourly
C3 High Memory 176,c3-highmem-176,1408 GiB,176,€15.8943 hourly,€5.4288 hourly,€22.8018 hourly,€12.3363 hourly
C3 High Memory 192 metal,c3-highmem-192-metal,1536 GiB,192,€17.3392 hourly,€5.9223 hourly,€24.8747 hourly,€13.4578 hourly
C3 High Memory 22,c3-highmem-22,176 GiB,22,€1.9868 hourly,€0.6786 hourly,€2.8502 hourly,€1.542 hourly
C3 High Memory 4,c3-highmem-4,32 GiB,4,€0.3612 hourly,€0.1234 hourly,€0.5182 hourly,€0.2804 hourly
C3 High Memory 44,c3-highmem-44,352 GiB,44,€3.9736 hourly,€1.3572 hourly,€5.7004 hourly,€3.0841 hourly
C3 High Memory 8,c3-highmem-8,64 GiB,8,€0.7225 hourly,€0.2468 hourly,€1.0364 hourly,€0.5607 hourly
C3 High Memory 88,c3-highmem-88,704 GiB,88,€7.9471 hourly,€2.7144 hourly,€11.4009 hourly,€6.1681 hourly
C3 Standard 176,c3-standard-176,704 GiB,176,€12.1097 hourly,€4.1349 hourly,€19.0172 hourly,€11.0425 hourly
C3 Standard 176 lssd,c3-standard-176-lssd,704 GiB,176,€12.1097 hourly,€4.1349 hourly,€19.0172 hourly,€11.0425 hourly
C3 Standard 192 metal,c3-standard-192-metal,768 GiB,192,€13.2105 hourly,€4.5109 hourly,€20.746 hourly,€12.0463 hourly
C3 Standard 22,c3-standard-22,88 GiB,22,€1.5137 hourly,€0.5169 hourly,€2.3771 hourly,€1.3803 hourly
C3 Standard 22 lssd,c3-standard-22-lssd,88 GiB,22,€1.5137 hourly,€0.5169 hourly,€2.3771 hourly,€1.3803 hourly
C3 Standard 4,c3-standard-4,16 GiB,4,€0.2752 hourly,€0.094 hourly,€0.4322 hourly,€0.251 hourly
C3 Standard 4 lssd,c3-standard-4-lssd,16 GiB,4,€0.2752 hourly,€0.094 hourly,€0.4322 hourly,€0.251 hourly
C3 Standard 44,c3-standard-44,176 GiB,44,€3.0274 hourly,€1.0337 hourly,€4.7543 hourly,€2.7606 hourly
