Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 Standard 44,c3-standard-44,176 GiB,44,€0.8939 hourly,€0.8395 hourly,€2.6208 hourly,€2.5664 hourly
C3 Standard 44 lssd,c3-standard-44-lssd,176 GiB,44,€0.8939 hourly,€0.8395 hourly,€2.6208 hourly,€2.5664 hourly
C3 Standard 8,c3-standard-8,32 GiB,8,€0.1625 hourly,€0.1526 hourly,€0.4765 hourly,€0.4666 hourly
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,€0.1625 hourly,€0.1526 hourly,€0.4765 hourly,€0.4666 hourly
C3 Standard 88,c3-standard-88,352 GiB,88,€1.7878 hourly,€1.679 hourly,€5.2416 hourly,€5.1327 hourly
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,€1.7878 hourly,€1.679 hourly,€5.2416 hourly,€5.1327 hourly
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€5.7416 hourly,€2.3993 hourly,€11.3932 hourly,€8.0509 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.638 hourly,€0.2666 hourly,€1.2659 hourly,€0.8945 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€7.6555 hourly,€3.1991 hourly,€15.191 hourly,€10.7345 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.0797 hourly,€0.0333 hourly,€0.1582 hourly,€0.1118 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.9569 hourly,€0.3999 hourly,€1.8989 hourly,€1.3418 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€11.4832 hourly,€4.7986 hourly,€22.7864 hourly,€16.1018 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€1.2759 hourly,€0.5332 hourly,€2.5318 hourly,€1.7891 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.1595 hourly,€0.0666 hourly,€0.3165 hourly,€0.2236 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€1.9139 hourly,€0.7998 hourly,€3.7977 hourly,€2.6836 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.319 hourly,€0.1333 hourly,€0.633 hourly,€0.4473 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€3.8277 hourly,€1.5995 hourly,€7.5955 hourly,€5.3673 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€8.8007 hourly,€3.6186 hourly,€14.4524 hourly,€9.2702 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€8.8007 hourly,€3.6186 hourly,€14.4524 hourly,€9.2702 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.9779 hourly,€0.4021 hourly,€1.6058 hourly,€1.03 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.9779 hourly,€0.4021 hourly,€1.6058 hourly,€1.03 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€11.7343 hourly,€4.8249 hourly,€19.2698 hourly,€12.3603 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€11.7343 hourly,€4.8249 hourly,€19.2698 hourly,€12.3603 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.1204 hourly,€0.0495 hourly,€0.1989 hourly,€0.128 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€1.4668 hourly,€0.6031 hourly,€2.4087 hourly,€1.545 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€1.4668 hourly,€0.6031 hourly,€2.4087 hourly,€1.545 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€17.6015 hourly,€7.2373 hourly,€28.9047 hourly,€18.5405 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€17.6015 hourly,€7.2373 hourly,€28.9047 hourly,€18.5405 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€17.6015 hourly,€7.2373 hourly,€28.9047 hourly,€18.5405 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€17.6015 hourly,€7.2373 hourly,€28.9047 hourly,€18.5405 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€1.9557 hourly,€0.8041 hourly,€3.2116 hourly,€2.0601 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€1.9557 hourly,€0.8041 hourly,€3.2116 hourly,€2.0601 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.2445 hourly,€0.1005 hourly,€0.4015 hourly,€0.2575 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.2445 hourly,€0.1005 hourly,€0.4015 hourly,€0.2575 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€2.9336 hourly,€1.2062 hourly,€4.8175 hourly,€3.0901 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€2.9336 hourly,€1.2062 hourly,€4.8175 hourly,€3.0901 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.4889 hourly,€0.201 hourly,€0.8029 hourly,€0.515 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.4889 hourly,€0.201 hourly,€0.8029 hourly,€0.515 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€5.8672 hourly,€2.4124 hourly,€9.6349 hourly,€6.1802 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€5.8672 hourly,€2.4124 hourly,€9.6349 hourly,€6.1802 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€6.6727 hourly,€2.7704 hourly,€12.3243 hourly,€8.422 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€6.6727 hourly,€2.7704 hourly,€12.3243 hourly,€8.422 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.7414 hourly,€0.3078 hourly,€1.3694 hourly,€0.9358 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.7414 hourly,€0.3078 hourly,€1.3694 hourly,€0.9358 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€8.8969 hourly,€3.6939 hourly,€16.4323 hourly,€11.2293 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€8.8969 hourly,€3.6939 hourly,€16.4323 hourly,€11.2293 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0908 hourly,€0.0377 hourly,€0.1693 hourly,€0.1162 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€1.1121 hourly,€0.4617 hourly,€2.054 hourly,€1.4037 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€1.1121 hourly,€0.4617 hourly,€2.054 hourly,€1.4037 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€13.3453 hourly,€5.5408 hourly,€24.6485 hourly,€16.844 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€13.3453 hourly,€5.5408 hourly,€24.6485 hourly,€16.844 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€13.3453 hourly,€5.5408 hourly,€24.6485 hourly,€16.844 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€13.3453 hourly,€5.5408 hourly,€24.6485 hourly,€16.844 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€1.4828 hourly,€0.6156 hourly,€2.7387 hourly,€1.8716 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€1.4828 hourly,€0.6156 hourly,€2.7387 hourly,€1.8716 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.1854 hourly,€0.077 hourly,€0.3423 hourly,€0.2339 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.1854 hourly,€0.077 hourly,€0.3423 hourly,€0.2339 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€2.2242 hourly,€0.9235 hourly,€4.1081 hourly,€2.8073 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€2.2242 hourly,€0.9235 hourly,€4.1081 hourly,€2.8073 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.3707 hourly,€0.1539 hourly,€0.6847 hourly,€0.4679 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.3707 hourly,€0.1539 hourly,€0.6847 hourly,€0.4679 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€4.4484 hourly,€1.8469 hourly,€8.2162 hourly,€5.6147 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€4.4484 hourly,€1.8469 hourly,€8.2162 hourly,€5.6147 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4166 hourly,€0.1666 hourly,€1.0445 hourly,€0.7945 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0521 hourly,€0.0208 hourly,€0.1306 hourly,€0.0993 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8331 hourly,€0.3331 hourly,€2.0891 hourly,€1.5891 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1041 hourly,€0.0416 hourly,€0.2611 hourly,€0.1986 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2083 hourly,€0.0833 hourly,€0.5223 hourly,€0.3973 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.7611 hourly,€0.3044 hourly,€1.3891 hourly,€0.9323 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0951 hourly,€0.038 hourly,€0.1736 hourly,€0.1165 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1903 hourly,€0.0761 hourly,€0.3473 hourly,€0.2331 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3806 hourly,€0.1522 hourly,€0.6946 hourly,€0.4662 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0582 hourly,€0.0233 hourly,€0.1367 hourly,€0.1018 hourly
E2 Micro,e2-micro,1 GiB,2,€0.049 hourly,€0.0196 hourly,€0.1275 hourly,€0.0981 hourly
E2 Small,e2-small,2 GiB,2,€0.0521 hourly,€0.0208 hourly,€0.1306 hourly,€0.0993 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5642 hourly,€0.2256 hourly,€1.1922 hourly,€0.8536 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0705 hourly,€0.0282 hourly,€0.149 hourly,€0.1067 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.1285 hourly,€0.4513 hourly,€2.3844 hourly,€1.7072 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1411 hourly,€0.0564 hourly,€0.2981 hourly,€0.2134 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2821 hourly,€0.1128 hourly,€0.5961 hourly,€0.4268 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.1795 hourly,€0.1854 hourly,€0.6504 hourly,€0.6564 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.2393 hourly,€0.2472 hourly,€0.8673 hourly,€0.8752 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.3589 hourly,€0.3708 hourly,€1.3009 hourly,€1.3128 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.4786 hourly,€0.4944 hourly,€1.7345 hourly,€1.7504 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.0598 hourly,€0.0618 hourly,€0.2168 hourly,€0.2188 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€0.7179 hourly,€0.7417 hourly,€2.6018 hourly,€2.6255 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.1196 hourly,€0.1236 hourly,€0.4336 hourly,€0.4376 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€1.4358 hourly,€1.4833 hourly,€5.2035 hourly,€5.2511 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€4.1955 hourly,€1.8505 hourly,€7.6493 hourly,€5.3042 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€15.1675 hourly,€1.3675 hourly,€20.1911 hourly,€6.3912 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€7.5837 hourly,€0.6838 hourly,€10.0956 hourly,€3.1956 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€25.6463 hourly,€2.3135 hourly,€30.6699 hourly,€7.3372 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€6.4116 hourly,€0.5784 hourly,€7.6675 hourly,€1.8343 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€12.8231 hourly,€1.1568 hourly,€15.335 hourly,€3.6686 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€0.5455 hourly,€0.7253 hourly,€1.1734 hourly,€1.3532 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€1.0909 hourly,€1.4505 hourly,€2.3468 hourly,€2.7064 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€2.1819 hourly,€2.901 hourly,€4.6937 hourly,€5.4128 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€3.6681 hourly,€4.4763 hourly,€8.0638 hourly,€8.872 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€7.3362 hourly,€8.9526 hourly,€16.1276 hourly,€17.7439 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€0.917 hourly,€1.1191 hourly,€2.016 hourly,€2.218 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€1.8341 hourly,€2.2381 hourly,€4.0319 hourly,€4.436 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€4.5689 hourly,€8.0792 hourly,€8.9645 hourly,€12.4749 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€9.1377 hourly,€16.1584 hourly,€17.9291 hourly,€24.9498 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€2.2844 hourly,€4.0396 hourly,€4.4823 hourly,€6.2375 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5966 hourly,€0.0985 hourly,€1.2245 hourly,€0.7265 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0746 hourly,€0.0123 hourly,€0.1531 hourly,€0.0908 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.1932 hourly,€0.1971 hourly,€2.4491 hourly,€1.453 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1491 hourly,€0.0246 hourly,€0.3061 hourly,€0.1816 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.3864 hourly,€0.3941 hourly,€4.8982 hourly,€2.9059 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.2983 hourly,€0.0493 hourly,€0.6123 hourly,€0.3632 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.5795 hourly,€0.5912 hourly,€7.3473 hourly,€4.3589 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.9961 hourly,€0.1646 hourly,€1.6241 hourly,€0.7925 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1245 hourly,€0.0206 hourly,€0.203 hourly,€0.0991 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.9922 hourly,€0.3292 hourly,€3.2481 hourly,€1.5851 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.249 hourly,€0.0411 hourly,€0.406 hourly,€0.1981 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.9844 hourly,€0.6583 hourly,€6.4962 hourly,€3.1701 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4981 hourly,€0.0823 hourly,€0.812 hourly,€0.3963 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.9766 hourly,€0.9875 hourly,€9.7444 hourly,€4.7552 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€9.5865 hourly,€1.5843 hourly,€13.3542 hourly,€5.352 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.05 hourly,€0.0083 hourly,€0.0892 hourly,€0.0475 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7999 hourly,€0.1321 hourly,€1.4279 hourly,€0.7601 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.10 hourly,€0.0165 hourly,€0.1785 hourly,€0.095 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.5998 hourly,€0.2643 hourly,€2.8557 hourly,€1.5202 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.20 hourly,€0.033 hourly,€0.357 hourly,€0.19 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.1997 hourly,€0.5286 hourly,€5.7115 hourly,€3.0404 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.40 hourly,€0.0661 hourly,€0.7139 hourly,€0.3801 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.7995 hourly,€0.7929 hourly,€8.5672 hourly,€4.5606 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€22.4636 hourly,€3.7128 hourly,€28.7432 hourly,€9.9924 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.6159 hourly,€0.9282 hourly,€7.1858 hourly,€2.4981 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€11.2318 hourly,€1.8564 hourly,€14.3716 hourly,€4.9962 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.6037 hourly,€0.2155 hourly,€1.2317 hourly,€0.8435 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0755 hourly,€0.0269 hourly,€0.154 hourly,€0.1054 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.2075 hourly,€0.431 hourly,€2.4634 hourly,€1.6869 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.1509 hourly,€0.0539 hourly,€0.3079 hourly,€0.2109 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€1.8112 hourly,€0.6465 hourly,€3.695 hourly,€2.5304 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.4149 hourly,€0.862 hourly,€4.9267 hourly,€3.3739 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.3019 hourly,€0.1078 hourly,€0.6158 hourly,€0.4217 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€3.0186 hourly,€1.0776 hourly,€6.1584 hourly,€4.2173 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€3.6224 hourly,€1.2931 hourly,€7.3901 hourly,€5.0608 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€8.1115 hourly,€2.8965 hourly,€13.1352 hourly,€7.9201 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€1.1031 hourly,€0.3939 hourly,€1.7311 hourly,€1.0219 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.1379 hourly,€0.0492 hourly,€0.2164 hourly,€0.1277 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€2.2062 hourly,€0.7878 hourly,€3.4621 hourly,€2.0438 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.2758 hourly,€0.0985 hourly,€0.4328 hourly,€0.2555 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€3.3093 hourly,€1.1818 hourly,€5.1932 hourly,€3.0656 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€4.4125 hourly,€1.5757 hourly,€6.9243 hourly,€4.0875 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.5516 hourly,€0.197 hourly,€0.8655 hourly,€0.5109 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€5.5156 hourly,€1.9696 hourly,€8.6554 hourly,€5.1094 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€6.6187 hourly,€2.3635 hourly,€10.3864 hourly,€6.1313 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€6.542 hourly,€2.3358 hourly,€11.5656 hourly,€7.3594 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.8177 hourly,€0.292 hourly,€1.4457 hourly,€0.9199 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.1022 hourly,€0.0365 hourly,€0.1807 hourly,€0.115 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.6355 hourly,€0.5839 hourly,€2.8914 hourly,€1.8399 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.2044 hourly,€0.073 hourly,€0.3614 hourly,€0.23 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€2.4532 hourly,€0.8759 hourly,€4.3371 hourly,€2.7598 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€3.271 hourly,€1.1679 hourly,€5.7828 hourly,€3.6797 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.4089 hourly,€0.146 hourly,€0.7229 hourly,€0.46 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€4.0887 hourly,€1.4599 hourly,€7.2285 hourly,€4.5996 hourly
