Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 Standard 176 lssd,c3-standard-176-lssd,704 GiB,176,€8.2677 hourly,€0.8705 hourly,€15.1752 hourly,€7.778 hourly
C3 Standard 192 metal,c3-standard-192-metal,768 GiB,192,€9.0193 hourly,€0.9497 hourly,€16.5547 hourly,€8.4851 hourly
C3 Standard 22,c3-standard-22,88 GiB,22,€1.0335 hourly,€0.1088 hourly,€1.8969 hourly,€0.9723 hourly
C3 Standard 22 lssd,c3-standard-22-lssd,88 GiB,22,€1.0335 hourly,€0.1088 hourly,€1.8969 hourly,€0.9723 hourly
C3 Standard 4,c3-standard-4,16 GiB,4,€0.1879 hourly,€0.0198 hourly,€0.3449 hourly,€0.1768 hourly
C3 Standard 4 lssd,c3-standard-4-lssd,16 GiB,4,€0.1879 hourly,€0.0198 hourly,€0.3449 hourly,€0.1768 hourly
C3 Standard 44,c3-standard-44,176 GiB,44,€2.0669 hourly,€0.2176 hourly,€3.7938 hourly,€1.9445 hourly
C3 Standard 44 lssd,c3-standard-44-lssd,176 GiB,44,€2.0669 hourly,€0.2176 hourly,€3.7938 hourly,€1.9445 hourly
C3 Standard 8,c3-standard-8,32 GiB,8,€0.3758 hourly,€0.0396 hourly,€0.6898 hourly,€0.3535 hourly
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,€0.3758 hourly,€0.0396 hourly,€0.6898 hourly,€0.3535 hourly
C3 Standard 88,c3-standard-88,352 GiB,88,€4.1338 hourly,€0.4353 hourly,€7.5876 hourly,€3.889 hourly
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,€4.1338 hourly,€0.4353 hourly,€7.5876 hourly,€3.889 hourly
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€1.6929 hourly,€2.1579 hourly,€7.3445 hourly,€7.8095 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.1881 hourly,€0.2398 hourly,€0.8161 hourly,€0.8677 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€2.2573 hourly,€2.8772 hourly,€9.7927 hourly,€10.4127 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.0235 hourly,€0.03 hourly,€0.102 hourly,€0.1085 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.2822 hourly,€0.3597 hourly,€1.2241 hourly,€1.3016 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€3.3859 hourly,€4.3159 hourly,€14.6891 hourly,€15.6191 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€0.3762 hourly,€0.4795 hourly,€1.6321 hourly,€1.7355 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.047 hourly,€0.0599 hourly,€0.204 hourly,€0.2169 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€0.5643 hourly,€0.7193 hourly,€2.4482 hourly,€2.6032 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.0941 hourly,€0.1199 hourly,€0.408 hourly,€0.4339 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€1.1286 hourly,€1.4386 hourly,€4.8964 hourly,€5.2064 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€5.0731 hourly,€3.3073 hourly,€10.7247 hourly,€8.9589 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€5.0731 hourly,€3.3073 hourly,€10.7247 hourly,€8.9589 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.5637 hourly,€0.3675 hourly,€1.1916 hourly,€0.9954 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.5637 hourly,€0.3675 hourly,€1.1916 hourly,€0.9954 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€6.7641 hourly,€4.4098 hourly,€14.2996 hourly,€11.9452 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€6.7641 hourly,€4.4098 hourly,€14.2996 hourly,€11.9452 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.0684 hourly,€0.0452 hourly,€0.1469 hourly,€0.1237 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€0.8455 hourly,€0.5512 hourly,€1.7874 hourly,€1.4932 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€0.8455 hourly,€0.5512 hourly,€1.7874 hourly,€1.4932 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€10.1461 hourly,€6.6147 hourly,€21.4494 hourly,€17.9179 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€10.1461 hourly,€6.6147 hourly,€21.4494 hourly,€17.9179 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€10.1461 hourly,€6.6147 hourly,€21.4494 hourly,€17.9179 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€10.1461 hourly,€6.6147 hourly,€21.4494 hourly,€17.9179 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€1.1273 hourly,€0.735 hourly,€2.3833 hourly,€1.9909 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€1.1273 hourly,€0.735 hourly,€2.3833 hourly,€1.9909 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.1409 hourly,€0.0919 hourly,€0.2979 hourly,€0.2489 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.1409 hourly,€0.0919 hourly,€0.2979 hourly,€0.2489 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€1.691 hourly,€1.1024 hourly,€3.5749 hourly,€2.9863 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€1.691 hourly,€1.1024 hourly,€3.5749 hourly,€2.9863 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.2818 hourly,€0.1837 hourly,€0.5958 hourly,€0.4977 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.2818 hourly,€0.1837 hourly,€0.5958 hourly,€0.4977 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€3.382 hourly,€2.2049 hourly,€7.1498 hourly,€5.9726 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€3.382 hourly,€2.2049 hourly,€7.1498 hourly,€5.9726 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€2.7217 hourly,€2.5077 hourly,€8.3733 hourly,€8.1594 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€2.7217 hourly,€2.5077 hourly,€8.3733 hourly,€8.1594 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.3024 hourly,€0.2786 hourly,€0.9304 hourly,€0.9066 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.3024 hourly,€0.2786 hourly,€0.9304 hourly,€0.9066 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€3.6289 hourly,€3.3437 hourly,€11.1644 hourly,€10.8791 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€3.6289 hourly,€3.3437 hourly,€11.1644 hourly,€10.8791 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0358 hourly,€0.0341 hourly,€0.1143 hourly,€0.1126 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€0.4536 hourly,€0.418 hourly,€1.3955 hourly,€1.3599 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€0.4536 hourly,€0.418 hourly,€1.3955 hourly,€1.3599 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€5.4434 hourly,€5.0155 hourly,€16.7466 hourly,€16.3187 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€5.4434 hourly,€5.0155 hourly,€16.7466 hourly,€16.3187 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€5.4434 hourly,€5.0155 hourly,€16.7466 hourly,€16.3187 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€5.4434 hourly,€5.0155 hourly,€16.7466 hourly,€16.3187 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€0.6048 hourly,€0.5573 hourly,€1.8607 hourly,€1.8132 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€0.6048 hourly,€0.5573 hourly,€1.8607 hourly,€1.8132 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.0756 hourly,€0.0697 hourly,€0.2326 hourly,€0.2266 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.0756 hourly,€0.0697 hourly,€0.2326 hourly,€0.2266 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€0.9072 hourly,€0.8359 hourly,€2.7911 hourly,€2.7198 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€0.9072 hourly,€0.8359 hourly,€2.7911 hourly,€2.7198 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.1512 hourly,€0.1393 hourly,€0.4652 hourly,€0.4533 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.1512 hourly,€0.1393 hourly,€0.4652 hourly,€0.4533 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€1.8145 hourly,€1.6718 hourly,€5.5822 hourly,€5.4396 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€1.8145 hourly,€1.6718 hourly,€5.5822 hourly,€5.4396 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4103 hourly,€0.1641 hourly,€1.0382 hourly,€0.7921 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0513 hourly,€0.0205 hourly,€0.1298 hourly,€0.099 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8205 hourly,€0.3282 hourly,€2.0764 hourly,€1.5841 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1026 hourly,€0.041 hourly,€0.2596 hourly,€0.198 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2051 hourly,€0.0821 hourly,€0.5191 hourly,€0.396 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.7497 hourly,€0.2999 hourly,€1.3777 hourly,€0.9278 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0937 hourly,€0.0375 hourly,€0.1722 hourly,€0.116 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1874 hourly,€0.075 hourly,€0.3444 hourly,€0.232 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3748 hourly,€0.1499 hourly,€0.6888 hourly,€0.4639 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0573 hourly,€0.0229 hourly,€0.1358 hourly,€0.1014 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0483 hourly,€0.0193 hourly,€0.1267 hourly,€0.0978 hourly
E2 Small,e2-small,2 GiB,2,€0.0513 hourly,€0.0205 hourly,€0.1298 hourly,€0.099 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5557 hourly,€0.2223 hourly,€1.1837 hourly,€0.8503 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0695 hourly,€0.0278 hourly,€0.148 hourly,€0.1063 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.1115 hourly,€0.4446 hourly,€2.3674 hourly,€1.7005 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1389 hourly,€0.0556 hourly,€0.2959 hourly,€0.2126 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2779 hourly,€0.1111 hourly,€0.5918 hourly,€0.4251 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.3254 hourly,€0.1229 hourly,€0.7964 hourly,€0.5939 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.4339 hourly,€0.1639 hourly,€1.0618 hourly,€0.7919 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.6508 hourly,€0.2459 hourly,€1.5928 hourly,€1.1878 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.8678 hourly,€0.3279 hourly,€2.1237 hourly,€1.5838 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.1085 hourly,€0.041 hourly,€0.2655 hourly,€0.198 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€1.3016 hourly,€0.4918 hourly,€3.1855 hourly,€2.3756 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.2169 hourly,€0.082 hourly,€0.5309 hourly,€0.3959 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€2.6033 hourly,€0.9836 hourly,€6.371 hourly,€4.7513 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€1.4825 hourly,€1.89 hourly,€4.9362 hourly,€5.3437 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€5.6496 hourly,€1.6487 hourly,€10.6733 hourly,€6.6723 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€2.8248 hourly,€0.8243 hourly,€5.3366 hourly,€3.3362 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€6.6816 hourly,€2.7895 hourly,€11.7053 hourly,€7.8131 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€1.6704 hourly,€0.6974 hourly,€2.9263 hourly,€1.9533 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€3.3408 hourly,€1.3947 hourly,€5.8526 hourly,€3.9066 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.2307 hourly,€0.6116 hourly,€1.8586 hourly,€1.2396 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€2.4614 hourly,€1.2232 hourly,€3.7173 hourly,€2.4791 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€4.9227 hourly,€2.4464 hourly,€7.4345 hourly,€4.9582 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€7.415 hourly,€3.7748 hourly,€11.8107 hourly,€8.1705 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€14.83 hourly,€7.5496 hourly,€23.6214 hourly,€16.341 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€1.8538 hourly,€0.9437 hourly,€2.9527 hourly,€2.0426 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€3.7075 hourly,€1.8874 hourly,€5.9054 hourly,€4.0853 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€14.6134 hourly,€6.8129 hourly,€19.0091 hourly,€11.2086 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€29.2269 hourly,€13.6258 hourly,€38.0183 hourly,€22.4172 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€7.3067 hourly,€3.4064 hourly,€9.5046 hourly,€5.6043 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5876 hourly,€0.1051 hourly,€1.2155 hourly,€0.7331 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0734 hourly,€0.0131 hourly,€0.1519 hourly,€0.0916 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.1751 hourly,€0.2102 hourly,€2.431 hourly,€1.4661 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1469 hourly,€0.0263 hourly,€0.3039 hourly,€0.1833 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.3502 hourly,€0.4204 hourly,€4.862 hourly,€2.9322 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.2938 hourly,€0.0525 hourly,€0.6078 hourly,€0.3665 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.5253 hourly,€0.6306 hourly,€7.2931 hourly,€4.3983 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.9811 hourly,€0.1755 hourly,€1.6091 hourly,€0.8035 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1226 hourly,€0.0219 hourly,€0.2011 hourly,€0.1004 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.9622 hourly,€0.351 hourly,€3.2181 hourly,€1.6069 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2453 hourly,€0.0439 hourly,€0.4023 hourly,€0.2009 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.9244 hourly,€0.702 hourly,€6.4362 hourly,€3.2139 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4906 hourly,€0.0878 hourly,€0.8045 hourly,€0.4017 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.8866 hourly,€1.053 hourly,€9.6543 hourly,€4.8208 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€9.4426 hourly,€1.6892 hourly,€13.2103 hourly,€5.457 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0492 hourly,€0.0088 hourly,€0.0885 hourly,€0.0481 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7878 hourly,€0.1409 hourly,€1.4158 hourly,€0.7689 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.0985 hourly,€0.0176 hourly,€0.177 hourly,€0.0961 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.5757 hourly,€0.2819 hourly,€2.8316 hourly,€1.5378 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.197 hourly,€0.0352 hourly,€0.3539 hourly,€0.1922 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.1514 hourly,€0.5637 hourly,€5.6632 hourly,€3.0756 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.3939 hourly,€0.0705 hourly,€0.7079 hourly,€0.3844 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.7271 hourly,€0.8456 hourly,€8.4948 hourly,€4.6133 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€22.1269 hourly,€3.9584 hourly,€28.4064 hourly,€10.238 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.5317 hourly,€0.9896 hourly,€7.1016 hourly,€2.5595 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€11.0634 hourly,€1.9792 hourly,€14.2032 hourly,€5.119 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.5946 hourly,€0.1604 hourly,€1.2225 hourly,€0.7883 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0743 hourly,€0.02 hourly,€0.1528 hourly,€0.0985 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.1892 hourly,€0.3207 hourly,€2.4451 hourly,€1.5767 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.1486 hourly,€0.0401 hourly,€0.3056 hourly,€0.1971 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€1.7838 hourly,€0.4811 hourly,€3.6676 hourly,€2.365 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.3783 hourly,€0.6415 hourly,€4.8902 hourly,€3.1533 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.2973 hourly,€0.0802 hourly,€0.6113 hourly,€0.3942 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€2.9729 hourly,€0.8019 hourly,€6.1127 hourly,€3.9417 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€3.5675 hourly,€0.9622 hourly,€7.3352 hourly,€4.73 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€7.9894 hourly,€2.1546 hourly,€13.013 hourly,€7.1783 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€1.0865 hourly,€0.293 hourly,€1.7145 hourly,€0.921 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.1358 hourly,€0.0366 hourly,€0.2143 hourly,€0.1151 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€2.173 hourly,€0.586 hourly,€3.4289 hourly,€1.8419 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.2716 hourly,€0.0733 hourly,€0.4286 hourly,€0.2302 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€3.2595 hourly,€0.879 hourly,€5.1434 hourly,€2.7629 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€4.3461 hourly,€1.172 hourly,€6.8579 hourly,€3.6839 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.5433 hourly,€0.1465 hourly,€0.8572 hourly,€0.4605 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€5.4326 hourly,€1.465 hourly,€8.5724 hourly,€4.6048 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€6.5191 hourly,€1.7581 hourly,€10.2868 hourly,€5.5258 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€6.4433 hourly,€1.7377 hourly,€11.4669 hourly,€6.7614 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.8054 hourly,€0.2172 hourly,€1.4334 hourly,€0.8452 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.1007 hourly,€0.0272 hourly,€0.1792 hourly,€0.1056 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.6108 hourly,€0.4344 hourly,€2.8667 hourly,€1.6903 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.2014 hourly,€0.0543 hourly,€0.3583 hourly,€0.2113 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€2.4162 hourly,€0.6517 hourly,€4.3001 hourly,€2.5355 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€3.2216 hourly,€0.8689 hourly,€5.7335 hourly,€3.3807 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.4027 hourly,€0.1086 hourly,€0.7167 hourly,€0.4226 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€4.0271 hourly,€1.0861 hourly,€7.1668 hourly,€4.2259 hourly
