Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,,,,
C4 High Memory 16,c4-highmem-16,124 GiB,16,,,,
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,,,,
C4 High Memory 192,c4-highmem-192,1488 GiB,192,,,,
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,,,,
C4 High Memory 2,c4-highmem-2,15 GiB,2,,,,
C4 High Memory 24,c4-highmem-24,186 GiB,24,,,,
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,,,,
C4 High Memory 288,c4-highmem-288,2232 GiB,288,,,,
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,,,,
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,,,,
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,,,,
C4 High Memory 32,c4-highmem-32,248 GiB,32,,,,
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,,,,
C4 High Memory 4,c4-highmem-4,31 GiB,4,,,,
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,,,,
C4 High Memory 48,c4-highmem-48,372 GiB,48,,,,
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,,,,
C4 High Memory 8,c4-highmem-8,62 GiB,8,,,,
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,,,,
C4 High Memory 96,c4-highmem-96,744 GiB,96,,,,
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,,,,
C4 Standard 144,c4-standard-144,540 GiB,144,,,,
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,,,,
C4 Standard 16,c4-standard-16,60 GiB,16,,,,
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,,,,
C4 Standard 192,c4-standard-192,720 GiB,192,,,,
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,,,,
C4 Standard 2,c4-standard-2,7 GiB,2,,,,
C4 Standard 24,c4-standard-24,90 GiB,24,,,,
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,,,,
C4 Standard 288,c4-standard-288,1080 GiB,288,,,,
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,,,,
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,,,,
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,,,,
C4 Standard 32,c4-standard-32,120 GiB,32,,,,
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,,,,
C4 Standard 4,c4-standard-4,15 GiB,4,,,,
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,,,,
C4 Standard 48,c4-standard-48,180 GiB,48,,,,
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,,,,
C4 Standard 8,c4-standard-8,30 GiB,8,,,,
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,,,,
C4 Standard 96,c4-standard-96,360 GiB,96,,,,
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,,,,
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4351 hourly,€0.0841 hourly,€1.063 hourly,€0.712 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0544 hourly,€0.0105 hourly,€0.1329 hourly,€0.089 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8701 hourly,€0.1681 hourly,€2.1261 hourly,€1.424 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1088 hourly,€0.021 hourly,€0.2658 hourly,€0.178 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2175 hourly,€0.042 hourly,€0.5315 hourly,€0.356 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.795 hourly,€0.1535 hourly,€1.4229 hourly,€0.7815 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0994 hourly,€0.0192 hourly,€0.1779 hourly,€0.0977 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1987 hourly,€0.0384 hourly,€0.3557 hourly,€0.1954 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3975 hourly,€0.0768 hourly,€0.7115 hourly,€0.3907 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0608 hourly,€0.0117 hourly,€0.1393 hourly,€0.0902 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0512 hourly,€0.0099 hourly,€0.1297 hourly,€0.0884 hourly
E2 Small,e2-small,2 GiB,2,€0.0544 hourly,€0.0105 hourly,€0.1329 hourly,€0.089 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5893 hourly,€0.1138 hourly,€1.2173 hourly,€0.7418 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0737 hourly,€0.0142 hourly,€0.1522 hourly,€0.0927 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.1786 hourly,€0.2276 hourly,€2.4345 hourly,€1.4836 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1473 hourly,€0.0285 hourly,€0.3043 hourly,€0.1854 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2947 hourly,€0.0569 hourly,€0.6086 hourly,€0.3709 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.0443 hourly,€0.1475 hourly,€0.5152 hourly,€0.6185 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.059 hourly,€0.1967 hourly,€0.687 hourly,€0.8247 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.0886 hourly,€0.2951 hourly,€1.0305 hourly,€1.237 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.1181 hourly,€0.3934 hourly,€1.374 hourly,€1.6493 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.0148 hourly,€0.0492 hourly,€0.1717 hourly,€0.2062 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€0.1771 hourly,€0.5901 hourly,€2.061 hourly,€2.474 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.0295 hourly,€0.0984 hourly,€0.3435 hourly,€0.4123 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€0.3543 hourly,€1.1803 hourly,€4.122 hourly,€4.948 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€1.4397 hourly,€2.1382 hourly,€4.8935 hourly,€5.5919 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€5.4802 hourly,€3.8173 hourly,€10.5039 hourly,€8.8409 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€2.7401 hourly,€1.9086 hourly,€5.2519 hourly,€4.4205 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€6.4813 hourly,€6.5873 hourly,€11.505 hourly,€11.6109 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€1.6203 hourly,€1.6468 hourly,€2.8762 hourly,€2.9027 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€3.2407 hourly,€3.2936 hourly,€5.7525 hourly,€5.8055 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€0.4955 hourly,€0.6098 hourly,€1.1234 hourly,€1.2378 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€0.9909 hourly,€1.2196 hourly,€2.2468 hourly,€2.4756 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€1.9818 hourly,€2.4393 hourly,€4.4937 hourly,€4.9511 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€3.3522 hourly,€3.7787 hourly,€7.7479 hourly,€8.1744 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€6.7045 hourly,€7.5574 hourly,€15.4959 hourly,€16.3488 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€0.8381 hourly,€0.9447 hourly,€1.937 hourly,€2.0436 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€1.6761 hourly,€1.8894 hourly,€3.874 hourly,€4.0872 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€4.048 hourly,€6.719 hourly,€8.4437 hourly,€11.1147 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€8.0959 hourly,€13.438 hourly,€16.8873 hourly,€22.2294 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€2.024 hourly,€3.3595 hourly,€4.2218 hourly,€5.5574 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.6231 hourly,€0.1333 hourly,€1.2511 hourly,€0.7612 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0779 hourly,€0.0167 hourly,€0.1564 hourly,€0.0952 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.2462 hourly,€0.2665 hourly,€2.5021 hourly,€1.5224 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1558 hourly,€0.0333 hourly,€0.3128 hourly,€0.1903 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.4924 hourly,€0.533 hourly,€5.0042 hourly,€3.0448 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.3115 hourly,€0.0666 hourly,€0.6255 hourly,€0.3806 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.7386 hourly,€0.7995 hourly,€7.5063 hourly,€4.5673 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€1.0404 hourly,€0.2225 hourly,€1.6683 hourly,€0.8505 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.13 hourly,€0.0278 hourly,€0.2085 hourly,€0.1063 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€2.0807 hourly,€0.4451 hourly,€3.3366 hourly,€1.701 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2601 hourly,€0.0556 hourly,€0.4171 hourly,€0.2126 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€4.1614 hourly,€0.8902 hourly,€6.6732 hourly,€3.402 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.5202 hourly,€0.1113 hourly,€0.8342 hourly,€0.4252 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€6.2421 hourly,€1.3353 hourly,€10.0098 hourly,€5.103 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€10.0123 hourly,€2.1421 hourly,€13.7801 hourly,€5.9098 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0522 hourly,€0.0112 hourly,€0.0915 hourly,€0.0504 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.8354 hourly,€0.1787 hourly,€1.4634 hourly,€0.8067 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.1044 hourly,€0.0223 hourly,€0.1829 hourly,€0.1008 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.6709 hourly,€0.3574 hourly,€2.9268 hourly,€1.6133 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.2089 hourly,€0.0447 hourly,€0.3659 hourly,€0.2017 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.3418 hourly,€0.7148 hourly,€5.8536 hourly,€3.2266 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.4177 hourly,€0.0893 hourly,€0.7317 hourly,€0.4033 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€5.0127 hourly,€1.0722 hourly,€8.7804 hourly,€4.8399 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€23.4615 hourly,€5.0197 hourly,€29.741 hourly,€11.2993 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.8654 hourly,€1.2549 hourly,€7.4353 hourly,€2.8248 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€11.7307 hourly,€2.5099 hourly,€14.8705 hourly,€5.6496 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.1576 hourly,€0.1243 hourly,€0.7856 hourly,€0.7523 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0197 hourly,€0.0155 hourly,€0.0982 hourly,€0.094 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€0.3153 hourly,€0.2486 hourly,€1.5712 hourly,€1.5045 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.0394 hourly,€0.0311 hourly,€0.1964 hourly,€0.1881 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€0.4729 hourly,€0.3729 hourly,€2.3568 hourly,€2.2568 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€0.6305 hourly,€0.4972 hourly,€3.1424 hourly,€3.0091 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.0788 hourly,€0.0622 hourly,€0.3928 hourly,€0.3761 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€0.7882 hourly,€0.6215 hourly,€3.928 hourly,€3.7613 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€0.9458 hourly,€0.7458 hourly,€4.7136 hourly,€4.5136 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€2.118 hourly,€1.6701 hourly,€7.1416 hourly,€6.6938 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.288 hourly,€0.2271 hourly,€0.916 hourly,€0.8551 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.036 hourly,€0.0284 hourly,€0.1145 hourly,€0.1069 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€0.5761 hourly,€0.4543 hourly,€1.832 hourly,€1.7102 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.072 hourly,€0.0568 hourly,€0.229 hourly,€0.2138 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€0.8641 hourly,€0.6814 hourly,€2.748 hourly,€2.5653 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€1.1521 hourly,€0.9085 hourly,€3.6639 hourly,€3.4203 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.144 hourly,€0.1136 hourly,€0.458 hourly,€0.4275 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€1.4401 hourly,€1.1356 hourly,€4.5799 hourly,€4.2754 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€1.7282 hourly,€1.3628 hourly,€5.4959 hourly,€5.1305 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€1.7081 hourly,€1.347 hourly,€6.7318 hourly,€6.3706 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.2135 hourly,€0.1684 hourly,€0.8415 hourly,€0.7963 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0267 hourly,€0.021 hourly,€0.1052 hourly,€0.0995 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€0.427 hourly,€0.3367 hourly,€1.6829 hourly,€1.5927 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.0534 hourly,€0.0421 hourly,€0.2104 hourly,€0.1991 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€0.6406 hourly,€0.5051 hourly,€2.5244 hourly,€2.389 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€0.8541 hourly,€0.6735 hourly,€3.3659 hourly,€3.1853 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.1068 hourly,€0.0842 hourly,€0.4207 hourly,€0.3982 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€1.0676 hourly,€0.8419 hourly,€4.2074 hourly,€3.9817 hourly
N2 Standard 96,n2-standard-96,384 GiB,96,€1.2811 hourly,€1.0102 hourly,€5.0488 hourly,€4.778 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€4.3886 hourly,€0.5227 hourly,€9.4122 hourly,€5.5463 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.5486 hourly,€0.0653 hourly,€1.1765 hourly,€0.6933 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0686 hourly,€0.0082 hourly,€0.1471 hourly,€0.0867 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€7.68 hourly,€0.9147 hourly,€16.4714 hourly,€9.7061 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€1.0971 hourly,€0.1307 hourly,€2.3531 hourly,€1.3866 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.1371 hourly,€0.0163 hourly,€0.2941 hourly,€0.1733 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€1.6457 hourly,€0.196 hourly,€3.5296 hourly,€2.0799 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€2.1943 hourly,€0.2613 hourly,€4.7061 hourly,€2.7732 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.2743 hourly,€0.0327 hourly,€0.5883 hourly,€0.3466 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€2.7428 hourly,€0.3267 hourly,€5.8826 hourly,€3.4665 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€3.2914 hourly,€0.392 hourly,€7.0592 hourly,€4.1597 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€1.0023 hourly,€0.1194 hourly,€1.6302 hourly,€0.7474 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.1253 hourly,€0.0149 hourly,€0.2038 hourly,€0.0934 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€2.0045 hourly,€0.2388 hourly,€3.2604 hourly,€1.4948 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.2506 hourly,€0.0299 hourly,€0.4076 hourly,€0.1868 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€3.0068 hourly,€0.3583 hourly,€4.8906 hourly,€2.2421 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€4.009 hourly,€0.4777 hourly,€6.5209 hourly,€2.9895 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.5011 hourly,€0.0597 hourly,€0.8151 hourly,€0.3737 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€5.0113 hourly,€0.5971 hourly,€8.1511 hourly,€3.7369 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€6.0136 hourly,€0.7165 hourly,€9.7813 hourly,€4.4843 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€5.9441 hourly,€0.7081 hourly,€10.9677 hourly,€5.7318 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.743 hourly,€0.0885 hourly,€1.371 hourly,€0.7165 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0929 hourly,€0.0111 hourly,€0.1714 hourly,€0.0896 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€10.4021 hourly,€1.2392 hourly,€19.1935 hourly,€10.0306 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€1.486 hourly,€0.177 hourly,€2.7419 hourly,€1.4329 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.1858 hourly,€0.0221 hourly,€0.3427 hourly,€0.1791 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€2.229 hourly,€0.2655 hourly,€4.1129 hourly,€2.1494 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€2.972 hourly,€0.3541 hourly,€5.4839 hourly,€2.8659 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.3715 hourly,€0.0443 hourly,€0.6855 hourly,€0.3582 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€3.715 hourly,€0.4426 hourly,€6.8548 hourly,€3.5824 hourly
