Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 High CPU 192 metal,c3-highcpu-192-metal,512 GiB,192,€10.5769 hourly,€2.4791 hourly,€18.1124 hourly,€10.0145 hourly
C3 High CPU 22,c3-highcpu-22,44 GiB,22,€1.1415 hourly,€0.26 hourly,€2.0049 hourly,€1.1234 hourly
C3 High CPU 4,c3-highcpu-4,8 GiB,4,€0.2075 hourly,€0.0473 hourly,€0.3645 hourly,€0.2043 hourly
C3 High CPU 44,c3-highcpu-44,88 GiB,44,€2.2829 hourly,€0.5199 hourly,€4.0098 hourly,€2.2468 hourly
C3 High CPU 8,c3-highcpu-8,16 GiB,8,€0.4151 hourly,€0.0945 hourly,€0.7291 hourly,€0.4085 hourly
C3 High CPU 88,c3-highcpu-88,176 GiB,88,€4.5659 hourly,€1.0399 hourly,€8.0196 hourly,€4.4936 hourly
C3 High Memory 176,c3-highmem-176,1408 GiB,176,€14.2055 hourly,€3.8142 hourly,€21.113 hourly,€10.7217 hourly
C3 High Memory 192 metal,c3-highmem-192-metal,1536 GiB,192,€15.4969 hourly,€4.1609 hourly,€23.0324 hourly,€11.6964 hourly
C3 High Memory 22,c3-highmem-22,176 GiB,22,€1.7757 hourly,€0.4768 hourly,€2.6391 hourly,€1.3402 hourly
C3 High Memory 4,c3-highmem-4,32 GiB,4,€0.3229 hourly,€0.0867 hourly,€0.4798 hourly,€0.2437 hourly
C3 High Memory 44,c3-highmem-44,352 GiB,44,€3.5514 hourly,€0.9535 hourly,€5.2783 hourly,€2.6804 hourly
C3 High Memory 8,c3-highmem-8,64 GiB,8,€0.6457 hourly,€0.1734 hourly,€0.9597 hourly,€0.4873 hourly
C3 High Memory 88,c3-highmem-88,704 GiB,88,€7.1027 hourly,€1.9071 hourly,€10.5565 hourly,€5.3608 hourly
C3 Standard 176,c3-standard-176,704 GiB,176,€10.823 hourly,€2.6579 hourly,€17.7305 hourly,€9.5654 hourly
C3 Standard 176 lssd,c3-standard-176-lssd,704 GiB,176,€10.823 hourly,€2.6579 hourly,€17.7305 hourly,€9.5654 hourly
C3 Standard 192 metal,c3-standard-192-metal,768 GiB,192,€11.8069 hourly,€2.8995 hourly,€19.3424 hourly,€10.435 hourly
C3 Standard 22,c3-standard-22,88 GiB,22,€1.3529 hourly,€0.3322 hourly,€2.2163 hourly,€1.1957 hourly
C3 Standard 22 lssd,c3-standard-22-lssd,88 GiB,22,€1.3529 hourly,€0.3322 hourly,€2.2163 hourly,€1.1957 hourly
C3 Standard 4,c3-standard-4,16 GiB,4,€0.246 hourly,€0.0604 hourly,€0.403 hourly,€0.2174 hourly
C3 Standard 4 lssd,c3-standard-4-lssd,16 GiB,4,€0.246 hourly,€0.0604 hourly,€0.403 hourly,€0.2174 hourly
C3 Standard 44,c3-standard-44,176 GiB,44,€2.7058 hourly,€0.6645 hourly,€4.4326 hourly,€2.3914 hourly
C3 Standard 44 lssd,c3-standard-44-lssd,176 GiB,44,€2.7058 hourly,€0.6645 hourly,€4.4326 hourly,€2.3914 hourly
C3 Standard 8,c3-standard-8,32 GiB,8,€0.492 hourly,€0.1208 hourly,€0.8059 hourly,€0.4348 hourly
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,€0.492 hourly,€0.1208 hourly,€0.8059 hourly,€0.4348 hourly
C3 Standard 88,c3-standard-88,352 GiB,88,€5.4115 hourly,€1.3289 hourly,€8.8653 hourly,€4.7827 hourly
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,€5.4115 hourly,€1.3289 hourly,€8.8653 hourly,€4.7827 hourly
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€7.4714 hourly,€2.9885 hourly,€13.1231 hourly,€8.6401 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.8302 hourly,€0.3321 hourly,€1.4581 hourly,€0.96 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€9.9619 hourly,€3.9847 hourly,€17.4974 hourly,€11.5202 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.1038 hourly,€0.0415 hourly,€0.1823 hourly,€0.12 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€1.2452 hourly,€0.4981 hourly,€2.1872 hourly,€1.44 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€14.9429 hourly,€5.977 hourly,€26.2461 hourly,€17.2802 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€1.6603 hourly,€0.6641 hourly,€2.9162 hourly,€1.92 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.2075 hourly,€0.083 hourly,€0.3645 hourly,€0.24 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€2.4905 hourly,€0.9962 hourly,€4.3744 hourly,€2.88 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.4151 hourly,€0.166 hourly,€0.7291 hourly,€0.48 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€4.981 hourly,€1.9923 hourly,€8.7487 hourly,€5.7601 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€11.4497 hourly,€4.5796 hourly,€17.1013 hourly,€10.2312 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€11.4497 hourly,€4.5796 hourly,€17.1013 hourly,€10.2312 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€1.2722 hourly,€0.5088 hourly,€1.9001 hourly,€1.1368 hourly
