id,vcpu,memory,ssd_storage,hdd_storage,gpu_units,platform,source
m5d.2xlarge,8,32,300,0,0,m5d.metal,
m5d.4xlarge,16,64,600,0,0,m5d.metal,
m5d.8xlarge,32,128,1200,0,0,m5d.metal,
m5d.12xlarge,48,192,1800,0,0,m5d.metal,
m5d.16xlarge,64,256,2400,0,0,m5d.metal,
m5d.24xlarge,96,384,3600,0,0,m5d.metal,
m5d.metal,96,384,3600,0,0,m5d.metal,
m5dn.large,2,8,75,0,0,m5dn.metal,
m5dn.xlarge,4,16,150,0,0,m5dn.metal,
m5dn.2xlarge,8,32,300,0,0,m5dn.metal,
m5dn.4xlarge,16,64,600,0,0,m5dn.metal,
m5dn.8xlarge,32,128,1200,0,0,m5dn.metal,
m5dn.12xlarge,48,192,1800,0,0,m5dn.metal,
m5dn.16xlarge,64,256,2400,0,0,m5dn.metal,
m5dn.24xlarge,96,384,3600,0,0,m5dn.metal,
m5dn.metal,96,384,3600,0,0,m5dn.metal,
m5n.large,2,8,0,0,0,m5n.metal,
m5n.xlarge,4,16,0,0,0,m5n.metal,
m5n.2xlarge,8,32,0,0,0,m5n.metal,
m5n.4xlarge,16,64,0,0,0,m5n.metal,
m5n.8xlarge,32,128,0,0,0,m5n.metal,
m5n.12xlarge,48,192,0,0,0,m5n.metal,
m5n.16xlarge,64,256,0,0,0,m5n.metal,
m5n.24xlarge,96,384,0,0,0,m5n.metal,
m5n.metal,96,384,0,0,0,m5n.metal,
m5zn.large,2,8,0,0,0,m5zn.metal,
m5zn.xlarge,4,16,0,0,0,m5zn.metal,
m5zn.2xlarge,8,32,0,0,0,m5zn.metal,
m5zn.3xlarge,12,48,0,0,0,m5zn.metal,
m5zn.6xlarge,24,96,0,0,0,m5zn.metal,
m5zn.12xlarge,48,192,0,0,0,m5zn.metal,
m5zn.metal,48,192,0,0,0,m5zn.metal,
m6a.large,2,8,0,0,0,m6a.metal,
m6a.xlarge,4,16,0,0,0,m6a.metal,
m6a.2xlarge,8,32,0,0,0,m6a.metal,
m6a.4xlarge,16,64,0,0,0,m6a.metal,
m6a.8xlarge,32,128,0,0,0,m6a.metal,
m6a.12xlarge,48,192,0,0,0,m6a.metal,
m6a.16xlarge,64,256,0,0,0,m6a.metal,
m6a.24xlarge,96,384,0,0,0,m6a.metal,
m6a.32xlarge,128,512,0,0,0,m6a.metal,
m6a.48xlarge,192,768,0,0,0,m6a.metal,
m6a.metal,192,768,0,0,0,m6a.metal,
m6g.medium,1,4,0,0,0,m6g.metal,
cache.m6g.large,2,8,0,0,0,m6g.metal,
db.m6g.large,2,8,0,0,0,m6g.metal,
m6g.large,2,8,0,0,0,m6g.metal,
m6g.large.elasticsearch,2,8,0,0,0,m6g.metal,
cache.m6g.xlarge,4,16,0,0,0,m6g.metal,
db.m6g.xlarge,4,16,0,0,0,m6g.metal,
m6g.xlarge,4,16,0,0,0,m6g.metal,
m6g.xlarge.elasticsearch,4,16,0,0,0,m6g.metal,
cache.m6g.2xlarge,8,32,0,0,0,m6g.metal,
db.m6g.2xlarge,8,32,0,0,0,m6g.metal,
m6g.2xlarge,8,32,0,0,0,m6g.metal,
m6g.2xlarge.elasticsearch,8,32,0,0,0,m6g.metal,
cache.m6g.4xlarge,16,64,0,0,0,m6g.metal,
db.m6g.4xlarge,16,64,0,0,0,m6g.metal,
m6g.4xlarge,16,64,0,0,0,m6g.metal,
m6g.4xlarge.elasticsearch,16,64,0,0,0,m6g.metal,
cache.m6g.8xlarge,32,128,0,0,0,m6g.metal,
db.m6g.8xlarge,32,128,0,0,0,m6g.metal,
m6g.8xlarge,32,128,0,0,0,m6g.metal,
m6g.8xlarge.elasticsearch,32,128,0,0,0,m6g.metal,
cache.m6g.12xlarge,48,192,0,0,0,m6g.metal,
db.m6g.12xlarge,48,192,0,0,0,m6g.metal,
m6g.12xlarge,48,192,0,0,0,m6g.metal,
m6g.12xlarge.elasticsearch,48,192,0,0,0,m6g.metal,
cache.m6g.16xlarge,64,256,0,0,0,m6g.metal,
db.m6g.16xlarge,64,256,0,0,0,m6g.metal,
m6g.16xlarge,64,256,0,0,0,m6g.metal,
m6g.metal,64,256,0,0,0,m6g.metal,
m6gd.medium,1,4,59,0,0,m6gd.metal,
m6gd.large,2,8,118,0,0,m6gd.metal,
m6gd.xlarge,4,16,237,0,0,m6gd.metal,
m6gd.2xlarge,8,32,474,0,0,m6gd.metal,
m6gd.4xlarge,16,64,950,0,0,m6gd.metal,
m6gd.8xlarge,32,128,1900,0,0,m6gd.metal,
m6gd.12xlarge,48,192,2850,0,0,m6gd.metal,
m6gd.16xlarge,64,256,3800,0,0,m6gd.metal,
m6gd.metal,64,256,3800,0,0,m6gd.metal,
m6i.large,2,8,0,0,0,m6i.metal,
m6i.xlarge,4,16,0,0,0,m6i.metal,
m6i.2xlarge,8,32,0,0,0,m6i.metal,
m6i.4xlarge,16,64,0,0,0,m6i.metal,
m6i.8xlarge,32,128,0,0,0,m6i.metal,
m6i.12xlarge,48,192,0,0,0,m6i.metal,
m6i.16xlarge,64,256,0,0,0,m6i.metal,
m6i.24xlarge,96,384,0,0,0,m6i.metal,
m6i.32xlarge,128,512,0,0,0,m6i.metal,
m6i.metal,128,512,0,0,0,m6i.metal,
m6id.large,2,8,118,0,0,m6id.metal,
m6id.xlarge,4,16,237,0,0,m6id.metal,
m6id.2xlarge,8,32,474,0,0,m6id.metal,
m6id.4xlarge,16,64,950,0,0,m6id.metal,
m6id.8xlarge,32,128,1900,0,0,m6id.metal,
m6id.12xlarge,48,192,2850,0,0,m6id.metal,
m6id.16xlarge,64,256,3800,0,0,m6id.metal,
m6id.24xlarge,96,384,5700,0,0,m6id.metal,
m6id.32xlarge,128,512,7600,0,0,m6id.metal,
m6id.metal,128,512,7600,0,0,m6id.metal,
m6idn.large,2,8,118,0,0,m6idn.metal,
m6idn.xlarge,4,16,237,0,0,m6idn.metal,
m6idn.2xlarge,8,32,474,0,0,m6idn.metal,
m6idn.4xlarge,16,64,950,0,0,m6idn.metal,
m6idn.8xlarge,32,128,1900,0,0,m6idn.metal,
m6idn.12xlarge,48,192,2850,0,0,m6idn.metal,
m6idn.16xlarge,64,256,3800,0,0,m6idn.metal,
m6idn.24xlarge,96,384,5700,0,0,m6idn.metal,
m6idn.32xlarge,128,512,7600,0,0,m6idn.metal,
m6idn.metal,128,512,7600,0,0,m6idn.metal,
m6in.large,2,8,0,0,0,m6in.metal,
m6in.xlarge,4,16,0,0,0,m6in.metal,
m6in.2xlarge,8,32,0,0,0,m6in.metal,
m6in.4xlarge,16,64,0,0,0,m6in.metal,
m6in.8xlarge,32,128,0,0,0,m6in.metal,
m6in.12xlarge,48,192,0,0,0,m6in.metal,
m6in.16xlarge,64,256,0,0,0,m6in.metal,
m6in.24xlarge,96,384,0,0,0,m6in.metal,
m6in.32xlarge,128,512,0,0,0,m6in.metal,
m6in.metal,128,512,0,0,0,m6in.metal,
m7a.medium,1,4,0,0,0,m7a.metal-48xl,
m7a.large,2,8,0,0,0,m7a.metal-48xl,
m7a.xlarge,4,16,0,0,0,m7a.metal-48xl,
m7a.2xlarge,8,32,0,0,0,m7a.metal-48xl,
m7a.4xlarge,16,64,0,0,0,m7a.metal-48xl,
m7a.8xlarge,32,128,0,0,0,m7a.metal-48xl,
m7a.12xlarge,48,192,0,0,0,m7a.metal-48xl,
m7a.16xlarge,64,256,0,0,0,m7a.metal-48xl,
m7a.24xlarge,96,384,0,0,0,m7a.metal-48xl,
m7a.32xlarge,128,512,0,0,0,m7a.metal-48xl,
m7a.48xlarge,192,768,0,0,0,m7a.metal-48xl,
m7a.metal-48xl,192,768,0,0,0,m7a.metal-48xl,
m7g.medium,1,4,0,0,0,m7g.metal,
m7g.large,2,8,0,0,0,m7g.metal,
m7g.xlarge,4,16,0,0,0,m7g.metal,
m7g.2xlarge,8,32,0,0,0,m7g.metal,
m7g.4xlarge,16,64,0,0,0,m7g.metal,
m7g.8xlarge,32,128,0,0,0,m7g.metal,
m7g.12xlarge,48,192,0,0,0,m7g.metal,
m7g.16xlarge,64,256,0,0,0,m7g.metal,
m7g.metal,64,256,0,0,0,m7g.metal,
m7gd.medium,1,4,59,0,0,m7gd.metal,
m7gd.large,2,8,118,0,0,m7gd.metal,
m7gd.xlarge,4,16,237,0,0,m7gd.metal,
m7gd.2xlarge,8,32,474,0,0,m7gd.metal,
m7gd.4xlarge,16,64,950,0,0,m7gd.metal,
m7gd.8xlarge,32,128,1900,0,0,m7gd.metal,
m7gd.12xlarge,48,192,2850,0,0,m7gd.metal,
m7gd.16xlarge,64,256,3800,0,0,m7gd.metal,
m7i.large,2,8,0,0,0,m7i.48xlarge,
m7i.xlarge,4,16,0,0,0,m7i.48xlarge,
m7i.2xlarge,8,32,0,0,0,m7i.48xlarge,
m7i.4xlarge,16,64,0,0,0,m7i.48xlarge,
m7i.8xlarge,32,128,0,0,0,m7i.48xlarge,
m7i.12xlarge,48,192,0,0,0,m7i.48xlarge,
m7i.16xlarge,64,256,0,0,0,m7i.48xlarge,
m7i.24xlarge,96,384,0,0,0,m7i.48xlarge,
m7i.48xlarge,192,768,0,0,0,m7i.48xlarge,
m7i-flex.large,2,8,0,0,0,m7i.48xlarge,
m7i-flex.xlarge,4,16,0,0,0,m7i.48xlarge,
m7i-flex.2xlarge,8,32,0,0,0,m7i.48xlarge,
m7i-flex.4xlarge,16,64,0,0,0,m7i.48xlarge,
m7i-flex.8xlarge,32,128,0,0,0,m7i.48xlarge,
mac1.metal,12,32,0,0,0,mac1.metal,
mac2.metal,12,16,0,0,0,mac2.metal,
p2.xlarge,4,61,0,0,1,platform_aws_p2,https://aws.amazon.com/fr/ec2/instance-types/p2/
p2.8xlarge,32,488,0,0,8,platform_aws_p2,https://aws.amazon.com/fr/ec2/instance-types/p2/
p2.16xlarge,64,732,0,0,16,platform_aws_p2,https://aws.amazon.com/fr/ec2/instance-types/p2/
p3.2xlarge,8,61,0,0,1,platform_aws_p3,https://aws.amazon.com/fr/ec2/instance-types/p3/
p3.8xlarge,32,244,0,0,4,platform_aws_p3,https://aws.amazon.com/fr/ec2/instance-types/p3/
p3.16xlarge,64,488,0,0,8,platform_aws_p3,https://aws.amazon.com/fr/ec2/instance-types/p3/
p3dn.24xlarge,96,768,1800,0,8,p3dn.24xlarge,https://aws.amazon.com/fr/ec2/instance-types/p3/
p4d.24xlarge,96,1152,8000,0,8,p4d.24xlarge,
p4de.24xlarge,96,1152,8000,0,8,p4de.24xlarge,
p5.48xlarge,192,2048,30400,0,8,p5.48xlarge,
db.r3.large,2,15,0,0,0,platform_aws_r3,
r3.large,2,15,32,0,0,platform_aws_r3,
r3.large.elasticsearch,2,15,32,0,0,platform_aws_r3,
db.r3.xlarge,4,31,0,0,0,platform_aws_r3,
r3.xlarge,4,31,80,0,0,platform_aws_r3,
r3.xlarge.elasticsearch,4,31,80,0,0,platform_aws_r3,
cache.r3.2xlarge,8,61,160,0,0,platform_aws_r3,
db.r3.2xlarge,8,61,0,0,0,platform_aws_r3,
r3.2xlarge,8,61,160,0,0,platform_aws_r3,
r3.2xlarge.elasticsearch,8,61,160,0,0,platform_aws_r3,
db.r3.4xlarge,16,122,0,0,0,platform_aws_r3,
r3.4xlarge,16,122,320,0,0,platform_aws_r3,
r3.4xlarge.elasticsearch,16,122,320,0,0,platform_aws_r3,
db.r3.8xlarge,32,244,0,0,0,platform_aws_r3,
r3.8xlarge,32,244,640,0,0,platform_aws_r3,
r3.8xlarge.elasticsearch,32,244,640,0,0,platform_aws_r3,
cache.r4.large,2,12,0,0,0,platform_aws_r4,
db.r4.large,2,15,0,0,0,platform_aws_r4,
r4.large,2,15,0,0,0,platform_aws_r4,
r4.large.elasticsearch,2,15,0,0,0,platform_aws_r4,
cache.r4.xlarge,4,25,0,0,0,platform_aws_r4,
db.r4.xlarge,4,31,0,0,0,platform_aws_r4,
r4.xlarge,4,31,0,0,0,platform_aws_r4,
r4.xlarge.elasticsearch,4,31,0,0,0,platform_aws_r4,
cache.r4.2xlarge,8,50,0,0,0,platform_aws_r4,
db.r4.2xlarge,8,61,0,0,0,platform_aws_r4,
r4.2xlarge,8,61,0,0,0,platform_aws_r4,
r4.2xlarge.elasticsearch,8,61,0,0,0,platform_aws_r4,
cache.r4.4xlarge,16,101,0,0,0,platform_aws_r4,
db.r4.4xlarge,16,122,0,0,0,platform_aws_r4,
r4.4xlarge,16,122,0,0,0,platform_aws_r4,
r4.4xlarge.elasticsearch,16,122,0,0,0,platform_aws_r4,
cache.r4.8xlarge,32,203,0,0,0,platform_aws_r4,
db.r4.8xlarge,32,244,0,0,0,platform_aws_r4,
r4.8xlarge,32,244,0,0,0,platform_aws_r4,
r4.8xlarge.elasticsearch,32,244,0,0,0,platform_aws_r4,
cache.r4.16xlarge,64,407,0,0,0,platform_aws_r4,
db.r4.16xlarge,64,488,0,0,0,platform_aws_r4,
r4.16xlarge,64,488,0,0,0,platform_aws_r4,
r4.16xlarge.elasticsearch,64,488,0,0,0,platform_aws_r4,
cache.r5.large,2,13,0,0,0,r5.metal,
db.r5.large,2,16,0,0,0,r5.metal,
r5.large,2,16,0,0,0,r5.metal,
r5.large.elasticsearch,2,16,0,0,0,r5.metal,
cache.r5.xlarge,4,26,0,0,0,r5.metal,
db.r5.xlarge,4,32,0,0,0,r5.metal,
r5.xlarge,4,32,0,0,0,r5.metal,
r5.xlarge.elasticsearch,4,32,0,0,0,r5.metal,
cache.r5.2xlarge,8,53,0,0,0,r5.metal,
db.r5.2xlarge,8,64,0,0,0,r5.metal,
r5.2xlarge,8,64,0,0,0,r5.metal,
r5.2xlarge.elasticsearch,8,64,0,0,0,r5.metal,
cache.r5.4xlarge,16,106,0,0,0,r5.metal,
db.r5.4xlarge,16,128,0,0,0,r5.metal,
r5.4xlarge,16,128,0,0,0,r5.metal,
r5.4xlarge.elasticsearch,16,128,0,0,0,r5.metal,
db.r5.8xlarge,32,256,0,0,0,r5.metal,
r5.8xlarge,32,256,0,0,0,r5.metal,
cache.r5.12xlarge,48,318,0,0,0,r5.metal,
db.r5.12xlarge,48,384,0,0,0,r5.metal,
r5.12xlarge,48,384,0,0,0,r5.metal,
r5.12xlarge.elasticsearch,48,384,0,0,0,r5.metal,
db.r5.16xlarge,64,512,0,0,0,r5.metal,
r5.16xlarge,64,512,0,0,0,r5.metal,
cache.r5.24xlarge,96,636,0,0,0,r5.metal,
db.r5.24xlarge,96,768,0,0,0,r5.metal,
r5.24xlarge,96,768,0,0,0,r5.metal,
r5.metal,96,768,0,0,0,r5.metal,
r5a.large,2,16,0,0,0,r5a.24xlarge,
r5a.xlarge,4,32,0,0,0,r5a.24xlarge,
r5a.2xlarge,8,64,0,0,0,r5a.24xlarge,
r5a.4xlarge,16,128,0,0,0,r5a.24xlarge,
r5a.8xlarge,32,256,0,0,0,r5a.24xlarge,
r5a.12xlarge,48,384,0,0,0,r5a.24xlarge,
r5a.16xlarge,64,512,0,0,0,r5a.24xlarge,
r5a.24xlarge,96,768,0,0,0,r5a.24xlarge,
r5ad.large,2,16,75,0,0,r5ad.24xlarge,
r5ad.xlarge,4,32,150,0,0,r5ad.24xlarge,
r5ad.2xlarge,8,64,300,0,0,r5ad.24xlarge,
r5ad.4xlarge,16,128,600,0,0,r5ad.24xlarge,
r5ad.8xlarge,32,256,1200,0,0,r5ad.24xlarge,
r5ad.12xlarge,48,384,1800,0,0,r5ad.24xlarge,
r5ad.16xlarge,64,512,2400,0,0,r5ad.24xlarge,
r5ad.24xlarge,96,768,3600,0,0,r5ad.24xlarge,
r5b.large,2,16,0,0,0,r5b.metal,
r5b.xlarge,4,32,0,0,0,r5b.metal,
r5b.2xlarge,8,64,0,0,0,r5b.metal,
r5b.4xlarge,16,128,0,0,0,r5b.metal,
r5b.8xlarge,32,256,0,0,0,r5b.metal,
r5b.12xlarge,48,384,0,0,0,r5b.metal,
r5b.16xlarge,64,512,0,0,0,r5b.metal,
r5b.24xlarge,96,768,0,0,0,r5b.metal,
r5b.metal,96,768,0,0,0,r5b.metal,
r5d.large,2,16,75,0,0,r5d.metal,
r5d.xlarge,4,32,150,0,0,r5d.metal,
r5d.2xlarge,8,64,300,0,0,r5d.metal,
r5d.4xlarge,16,128,600,0,0,r5d.metal,
r5d.8xlarge,32,256,1200,0,0,r5d.metal,
r5d.12xlarge,48,384,1800,0,0,r5d.metal,
r5d.16xlarge,64,512,2400,0,0,r5d.metal,
r5d.24xlarge,96,768,3600,0,0,r5d.metal,
r5d.metal,96,768,3600,0,0,r5d.metal,
r5dn.large,2,16,75,0,0,r5dn.metal,
r5dn.xlarge,4,32,150,0,0,r5dn.metal,
r5dn.2xlarge,8,64,300,0,0,r5dn.metal,
r5dn.4xlarge,16,128,600,0,0,r5dn.metal,
r5dn.8xlarge,32,256,1200,0,0,r5dn.metal,
r5dn.12xlarge,48,384,1800,0,0,r5dn.metal,
r5dn.16xlarge,64,512,2400,0,0,r5dn.metal,
r5dn.24xlarge,96,768,3600,0,0,r5dn.metal,
r5dn.metal,96,768,3600,0,0,r5dn.metal,
r5n.large,2,16,0,0,0,r5n.metal,
r5n.xlarge,4,32,0,0,0,r5n.metal,
r5n.2xlarge,8,64,0,0,0,r5n.metal,
r5n.4xlarge,16,128,0,0,0,r5n.metal,
r5n.8xlarge,32,256,0,0,0,r5n.metal,
r5n.12xlarge,48,384,0,0,0,r5n.metal,
r5n.16xlarge,64,512,0,0,0,r5n.metal,
r5n.24xlarge,96,768,0,0,0,r5n.metal,
r5n.metal,96,768,0,0,0,r5n.metal,
r6a.large,2,16,0,0,0,r6a.metal,
r6a.xlarge,4,32,0,0,0,r6a.metal,
r6a.2xlarge,8,64,0,0,0,r6a.metal,
r6a.4xlarge,16,128,0,0,0,r6a.metal,
r6a.8xlarge,32,256,0,0,0,r6a.metal,
r6a.12xlarge,48,384,0,0,0,r6a.metal,
r6a.16xlarge,64,512,0,0,0,r6a.metal,
r6a.24xlarge,96,768,0,0,0,r6a.metal,
r6a.32xlarge,128,1024,0,0,0,r6a.metal,
r6a.48xlarge,192,1536,0,0,0,r6a.metal,
r6a.metal,192,1536,0,0,0,r6a.metal,
r6g.medium,1,8,0,0,0,r6g.metal,
cache.r6g.large,2,16,0,0,0,r6g.metal,
db.r6g.large,2,16,0,0,0,r6g.metal,
r6g.large,2,16,0,0,0,r6g.metal,
r6g.large.elasticsearch,2,16,0,0,0,r6g.metal,
cache.r6g.xlarge,4,32,0,0,0,r6g.metal,
db.r6g.xlarge,4,32,0,0,0,r6g.metal,
r6g.xlarge,4,32,0,0,0,r6g.metal,
r6g.xlarge.elasticsearch,4,32,0,0,0,r6g.metal,
cache.r6g.2xlarge,8,64,0,0,0,r6g.metal,
db.r6g.2xlarge,8,64,0,0,0,r6g.metal,
r6g.2xlarge,8,64,0,0,0,r6g.metal,
r6g.2xlarge.elasticsearch,8,64,0,0,0,r6g.metal,
cache.r6g.4xlarge,16,128,0,0,0,r6g.metal,
db.r6g.4xlarge,16,128,0,0,0,r6g.metal,
r6g.4xlarge,16,128,0,0,0,r6g.metal,
r6g.4xlarge.elasticsearch,16,128,0,0,0,r6g.metal,
cache.r6g.8xlarge,32,256,0,0,0,r6g.metal,
r6g.8xlarge,32,256,0,0,0,r6g.metal,
r6g.8xlarge.elasticsearch,32,256,0,0,0,r6g.metal,
cache.r6g.12xlarge,48,384,0,0,0,r6g.metal,
db.r6g.12xlarge,48,384,0,0,0,r6g.metal,
r6g.12xlarge,48,384,0,0,0,r6g.metal,
r6g.12xlarge.elasticsearch,48,384,0,0,0,r6g.metal,
cache.r6g.16xlarge,64,512,0,0,0,r6g.metal,
db.r6g.16xlarge,64,512,0,0,0,r6g.metal,
r6g.16xlarge,64,512,0,0,0,r6g.metal,
r6g.metal,64,512,0,0,0,r6g.metal,
r6gd.medium,1,8,59,0,0,r6gd.metal,
r6gd.large,2,16,118,0,0,r6gd.metal,
r6gd.large.elasticsearch,2,16,118,0,0,r6gd.metal,
r6gd.xlarge,4,32,237,0,0,r6gd.metal,
r6gd.xlarge.elasticsearch,4,32,237,0,0,r6gd.metal,
r6gd.2xlarge,8,64,474,0,0,r6gd.metal,
r6gd.2xlarge.elasticsearch,8,64,474,0,0,r6gd.metal,
r6gd.4xlarge,16,128,950,0,0,r6gd.metal,
r6gd.4xlarge.elasticsearch,16,128,950,0,0,r6gd.metal,
r6gd.8xlarge,32,256,1900,0,0,r6gd.metal,
r6gd.8xlarge.elasticsearch,32,256,1900,0,0,r6gd.metal,
r6gd.12xlarge,48,384,2850,0,0,r6gd.metal,
r6gd.12xlarge.elasticsearch,48,384,2850,0,0,r6gd.metal,
r6gd.16xlarge,64,512,3800,0,0,r6gd.metal,
r6gd.16xlarge.elasticsearch,64,512,3800,0,0,r6gd.metal,
r6gd.metal,64,512,3800,0,0,r6gd.metal,
r6i.large,2,16,0,0,0,r6i.metal,
r6i.xlarge,4,32,0,0,0,r6i.metal,
r6i.2xlarge,8,64,0,0,0,r6i.metal,
r6i.4xlarge,16,128,0,0,0,r6i.metal,
r6i.8xlarge,32,256,0,0,0,r6i.metal,
r6i.12xlarge,48,384,0,0,0,r6i.metal,
r6i.16xlarge,64,512,0,0,0,r6i.metal,
r6i.24xlarge,96,768,0,0,0,r6i.metal,
r6i.32xlarge,128,1024,0,0,0,r6i.metal,
r6i.metal,128,1024,0,0,0,r6i.metal,
r6id.large,2,16,118,0,0,r6id.metal,
r6id.xlarge,4,32,237,0,0,r6id.metal,
r6id.2xlarge,8,64,474,0,0,r6id.metal,
r6id.4xlarge,16,128,950,0,0,r6id.metal,
r6id.8xlarge,32,256,1900,0,0,r6id.metal,
r6id.12xlarge,48,384,2850,0,0,r6id.metal,
r6id.16xlarge,64,512,3800,0,0,r6id.metal,
r6id.24xlarge,96,768,5700,0,0,r6id.metal,
r6id.32xlarge,128,1024,7600,0,0,r6id.metal,
r6id.metal,128,1024,7600,0,0,r6id.metal,
r6idn.large,2,16,118,0,0,r6idn.metal,
r6idn.xlarge,4,32,237,0,0,r6idn.metal,
r6idn.2xlarge,8,64,474,0,0,r6idn.metal,
r6idn.4xlarge,16,128,950,0,0,r6idn.metal,
r6idn.8xlarge,32,256,1900,0,0,r6idn.metal,
r6idn.12xlarge,48,384,2850,0,0,r6idn.metal,
r6idn.16xlarge,64,512,3800,0,0,r6idn.metal,
r6idn.24xlarge,96,768,5700,0,0,r6idn.metal,
r6idn.32xlarge,128,1024,7600,0,0,r6idn.metal,
r6idn.metal,128,1024,7600,0,0,r6idn.metal,
r6in.large,2,16,0,0,0,r6in.metal,
r6in.xlarge,4,32,0,0,0,r6in.metal,
r6in.2xlarge,8,64,0,0,0,r6in.metal,
r6in.4xlarge,16,128,0,0,0,r6in.metal,
r6in.8xlarge,32,256,0,0,0,r6in.metal,
r6in.12xlarge,48,384,0,0,0,r6in.metal,
r6in.16xlarge,64,512,0,0,0,r6in.metal,
r6in.24xlarge,96,768,0,0,0,r6in.metal,
r6in.32xlarge,128,1024,0,0,0,r6in.metal,
r6in.metal,128,1024,0,0,0,r6in.metal,
r7a.medium,1,8,0,0,0,r7a.metal-48xl,
r7a.large,2,16,0,0,0,r7a.metal-48xl,
r7a.xlarge,4,32,0,0,0,r7a.metal-48xl,
r7a.2xlarge,8,64,0,0,0,r7a.metal-48xl,
r7a.4xlarge,16,128,0,0,0,r7a.metal-48xl,
r7a.8xlarge,32,256,0,0,0,r7a.metal-48xl,
r7a.12xlarge,48,384,0,0,0,r7a.metal-48xl,
r7a.16xlarge,64,512,0,0,0,r7a.metal-48xl,
r7a.24xlarge,96,768,0,0,0,r7a.metal-48xl,
r7a.32xlarge,128,1024,0,0,0,r7a.metal-48xl,
r7a.48xlarge,192,1536,0,0,0,r7a.metal-48xl,
r7a.metal-48xl,192,1536,0,0,0,r7a.metal-48xl,
r7g.medium,1,8,0,0,0,r7g.metal,
r7g.large,2,16,0,0,0,r7g.metal,
r7g.xlarge,4,32,0,0,0,r7g.metal,
r7g.2xlarge,8,64,0,0,0,r7g.metal,
r7g.4xlarge,16,128,0,0,0,r7g.metal,
r7g.8xlarge,32,256,0,0,0,r7g.metal,
r7g.12xlarge,48,384,0,0,0,r7g.metal,
r7g.16xlarge,64,512,0,0,0,r7g.metal,
r7g.metal,64,512,0,0,0,r7g.metal,
r7gd.medium,1,8,59,0,0,r7gd.16xlarge,
r7gd.large,2,16,118,0,0,r7gd.16xlarge,
r7gd.xlarge,4,32,237,0,0,r7gd.16xlarge,
r7gd.2xlarge,8,64,474,0,0,r7gd.16xlarge,
r7gd.4xlarge,16,128,950,0,0,r7gd.16xlarge,
r7gd.8xlarge,32,256,1900,0,0,r7gd.16xlarge,
r7gd.12xlarge,48,384,2850,0,0,r7gd.16xlarge,
r7gd.16xlarge,64,512,3800,0,0,r7gd.16xlarge,
r7iz.large,2,16,0,0,0,r7iz.32xlarge,
r7iz.xlarge,4,32,0,0,0,r7iz.32xlarge,
r7iz.2xlarge,8,64,0,0,0,r7iz.32xlarge,
r7iz.4xlarge,16,128,0,0,0,r7iz.32xlarge,
r7iz.8xlarge,32,256,0,0,0,r7iz.32xlarge,
r7iz.12xlarge,48,384,0,0,0,r7iz.32xlarge,
r7iz.16xlarge,64,512,0,0,0,r7iz.32xlarge,
r7iz.32xlarge,128,1024,0,0,0,r7iz.32xlarge,
ra3.4xlarge,12,96,0,0,0,ra3.16xlarge,
ra3.16xlarge,48,384,0,0,0,ra3.16xlarge,
t1.micro,1,1,0,0,0,platform_aws_t1,
cache.t2.micro,1,1,0,0,0,platform_aws_t2-a,
db.t2.micro,1,1,0,0,0,platform_aws_t2-a,
cache.t2.small,1,2,0,0,0,platform_aws_t2-a,
db.t2.small,1,2,0,0,0,platform_aws_t2-a,
t2.micro,1,1,0,0,0,platform_aws_t2-b,
t2.micro.elasticsearch,1,1,0,0,0,platform_aws_t2-b,
t2.nano,1,1,0,0,0,platform_aws_t2-b,
t2.small,1,2,0,0,0,platform_aws_t2-b,
t2.small.elasticsearch,1,2,0,0,0,platform_aws_t2-b,
db.t2.large,2,8,0,0,0,platform_aws_t2-a,
cache.t2.medium,2,3,0,0,0,platform_aws_t2-a,
db.t2.medium,2,4,0,0,0,platform_aws_t2-a,
t2.large,2,8,0,0,0,platform_aws_t2-b,
t2.medium,2,4,0,0,0,platform_aws_t2-b,
t2.medium.elasticsearch,2,4,0,0,0,platform_aws_t2-b,
db.t2.xlarge,4,16,0,0,0,platform_aws_t2-a,
t2.xlarge,4,16,0,0,0,platform_aws_t2-b,
db.t2.2xlarge,8,32,0,0,0,platform_aws_t2-a,
t2.2xlarge,8,32,0,0,0,platform_aws_t2-b,
db.t3.large,2,8,0,0,0,platform_aws_t3,
t3.large,2,8,0,0,0,platform_aws_t3,
cache.t3.medium,2,3,0,0,0,platform_aws_t3,
db.t3.medium,2,4,0,0,0,platform_aws_t3,
t3.medium,2,4,0,0,0,platform_aws_t3,
t3.medium.elasticsearch,2,4,0,0,0,platform_aws_t3,
cache.t3.micro,2,1,0,0,0,platform_aws_t3,
db.t3.micro,2,1,0,0,0,platform_aws_t3,
t3.micro,2,1,0,0,0,platform_aws_t3,
t3.nano,2,1,0,0,0,platform_aws_t3,
cache.t3.small,2,1,0,0,0,platform_aws_t3,
db.t3.small,2,2,0,0,0,platform_aws_t3,
t3.small,2,2,0,0,0,platform_aws_t3,
t3.small.elasticsearch,2,2,0,0,0,platform_aws_t3,
db.t3.xlarge,4,16,0,0,0,platform_aws_t3,
t3.xlarge,4,16,0,0,0,platform_aws_t3,
db.t3.2xlarge,8,32,0,0,0,platform_aws_t3,
t3.2xlarge,8,32,0,0,0,platform_aws_t3,
t3a.large,2,8,0,0,0,platform_aws_t3a,
